"hh","state","source","value","year","sname"
"hh5","28","hedval",46123169.75,2015,"mississippi"
"hh1","29","hedval",89555733,2015,"missouri"
"hh2","29","hedval",73188026,2015,"missouri"
"hh3","29","hedval",179077191.75,2015,"missouri"
"hh4","29","hedval",196713644.22,2015,"missouri"
"hh5","29","hedval",509027781,2015,"missouri"
"hh1","30","hedval",27387419.53,2015,"montana"
"hh2","30","hedval",37982070.06,2015,"montana"
"hh3","30","hedval",67133410,2015,"montana"
"hh4","30","hedval",63051139.44,2015,"montana"
"hh5","30","hedval",33182266,2015,"montana"
"hh1","31","hedval",77997928.2,2015,"nebraska"
"hh2","31","hedval",27640579,2015,"nebraska"
"hh3","31","hedval",102262675,2015,"nebraska"
"hh4","31","hedval",249016539.2,2015,"nebraska"
"hh5","31","hedval",50249616,2015,"nebraska"
"hh1","32","hedval",11783855,2015,"nevada"
"hh2","32","hedval",41369528,2015,"nevada"
"hh3","32","hedval",32443485.42,2015,"nevada"
"hh4","32","hedval",120524832,2015,"nevada"
"hh5","32","hedval",61675245,2015,"nevada"
"hh1","33","hedval",26218764.5,2015,"new hampshire"
"hh2","33","hedval",34393285,2015,"new hampshire"
"hh3","33","hedval",14972685.85,2015,"new hampshire"
"hh4","33","hedval",129014450.22,2015,"new hampshire"
"hh5","33","hedval",135210182.29,2015,"new hampshire"
"hh1","34","hedval",49658559,2015,"new jersey"
"hh2","34","hedval",118073812.9,2015,"new jersey"
"hh3","34","hedval",245446547,2015,"new jersey"
"hh4","34","hedval",797834627.04,2015,"new jersey"
"hh5","34","hedval",487708315,2015,"new jersey"
"hh1","35","hedval",60668691.6,2015,"new mexico"
"hh2","35","hedval",86743066.5,2015,"new mexico"
"hh3","35","hedval",68653085.38,2015,"new mexico"
"hh4","35","hedval",40435698,2015,"new mexico"
"hh5","35","hedval",9694122.4,2015,"new mexico"
"hh1","36","hedval",369995733.97,2015,"new york"
"hh2","36","hedval",789004611.14,2015,"new york"
"hh3","36","hedval",855709392.01,2015,"new york"
"hh4","36","hedval",2550839082.64,2015,"new york"
"hh5","36","hedval",999021575,2015,"new york"
"hh1","37","hedval",217995742.08,2015,"north carolina"
"hh2","37","hedval",374759893.34,2015,"north carolina"
"hh3","37","hedval",512999267.6,2015,"north carolina"
"hh4","37","hedval",1162068901.92,2015,"north carolina"
"hh5","37","hedval",787084804,2015,"north carolina"
"hh1","38","hedval",22416526,2015,"north dakota"
"hh2","38","hedval",25644346.8,2015,"north dakota"
"hh3","38","hedval",47904122,2015,"north dakota"
"hh4","38","hedval",75999575.37,2015,"north dakota"
"hh5","38","hedval",38424906.16,2015,"north dakota"
"hh1","39","hedval",280967149.35,2015,"ohio"
"hh2","39","hedval",314277082.36,2015,"ohio"
"hh3","39","hedval",567376755,2015,"ohio"
"hh4","39","hedval",1805417820,2015,"ohio"
"hh5","39","hedval",461014151.5,2015,"ohio"
"hh1","40","hedval",112015739,2015,"oklahoma"
"hh2","40","hedval",116386231.55,2015,"oklahoma"
"hh3","40","hedval",231939573.5,2015,"oklahoma"
"hh4","40","hedval",148504540.75,2015,"oklahoma"
"hh5","40","hedval",27496512,2015,"oklahoma"
"hh1","41","hedval",91591891.02,2015,"oregon"
"hh2","41","hedval",150713252.2,2015,"oregon"
"hh3","41","hedval",318629353.2,2015,"oregon"
"hh4","41","hedval",137166453,2015,"oregon"
"hh5","41","hedval",79715925.6,2015,"oregon"
"hh1","42","hedval",328875129.36,2015,"pennsylvania"
"hh2","42","hedval",427056406,2015,"pennsylvania"
"hh3","42","hedval",349714425.5,2015,"pennsylvania"
"hh4","42","hedval",1000136547.97,2015,"pennsylvania"
"hh5","42","hedval",830398556.5,2015,"pennsylvania"
"hh1","44","hedval",8749060,2015,"rhode island"
"hh2","44","hedval",71988147,2015,"rhode island"
"hh3","44","hedval",25880236,2015,"rhode island"
"hh4","44","hedval",47245054,2015,"rhode island"
"hh5","44","hedval",74281428,2015,"rhode island"
"hh1","45","hedval",132096701.96,2015,"south carolina"
"hh2","45","hedval",249646767,2015,"south carolina"
"hh3","45","hedval",220828879.08,2015,"south carolina"
"hh4","45","hedval",372873440.1,2015,"south carolina"
"hh5","45","hedval",181730766,2015,"south carolina"
"hh1","46","hedval",38687450.6,2015,"south dakota"
"hh2","46","hedval",9967806.65,2015,"south dakota"
"hh3","46","hedval",39046408.96,2015,"south dakota"
"hh4","46","hedval",15224536.41,2015,"south dakota"
"hh5","46","hedval",32177965,2015,"south dakota"
"hh1","47","hedval",213991352,2015,"tennessee"
"hh2","47","hedval",305473687,2015,"tennessee"
"hh3","47","hedval",112700851.6,2015,"tennessee"
"hh4","47","hedval",483011325,2015,"tennessee"
"hh5","47","hedval",315327852,2015,"tennessee"
"hh1","48","hedval",604047077,2015,"texas"
"hh2","48","hedval",720971896.26,2015,"texas"
"hh3","48","hedval",1100784098.62,2015,"texas"
"hh4","48","hedval",1438524826.1,2015,"texas"
"hh5","48","hedval",560847212,2015,"texas"
"hh1","49","hedval",31313906.5,2015,"utah"
"hh2","49","hedval",191502822.9,2015,"utah"
"hh3","49","hedval",117805153.43,2015,"utah"
"hh4","49","hedval",129108712,2015,"utah"
"hh5","49","hedval",84002405,2015,"utah"
"hh1","50","hedval",10108648,2015,"vermont"
"hh2","50","hedval",32383194.04,2015,"vermont"
"hh3","50","hedval",11408098.3,2015,"vermont"
"hh4","50","hedval",22433543.5,2015,"vermont"
"hh5","50","hedval",23357648,2015,"vermont"
"hh1","51","hedval",162653257.8,2015,"virginia"
"hh2","51","hedval",297017753.9,2015,"virginia"
"hh3","51","hedval",287482666.86,2015,"virginia"
"hh4","51","hedval",487163502.5,2015,"virginia"
"hh5","51","hedval",594576880.31,2015,"virginia"
"hh1","53","hedval",74039274.5,2015,"washington"
"hh2","53","hedval",188505673.45,2015,"washington"
"hh3","53","hedval",347036942,2015,"washington"
"hh4","53","hedval",449813210.14,2015,"washington"
"hh5","53","hedval",161868587.85,2015,"washington"
"hh1","54","hedval",26060749,2015,"west virginia"
"hh2","54","hedval",20650905.5,2015,"west virginia"
"hh3","54","hedval",64220900.49,2015,"west virginia"
"hh4","54","hedval",124327668.56,2015,"west virginia"
"hh5","54","hedval",20165514.42,2015,"west virginia"
"hh1","55","hedval",135004175,2015,"wisconsin"
"hh2","55","hedval",366995195.24,2015,"wisconsin"
"hh3","55","hedval",372920309.8,2015,"wisconsin"
"hh4","55","hedval",259603751.75,2015,"wisconsin"
"hh5","55","hedval",228196865,2015,"wisconsin"
"hh1","56","hedval",14875387.59,2015,"wyoming"
"hh2","56","hedval",29338970.8,2015,"wyoming"
"hh3","56","hedval",27433479,2015,"wyoming"
"hh4","56","hedval",41736044,2015,"wyoming"
"hh5","56","hedval",18107813.6,2015,"wyoming"
"hh1","0","hcspval",4153872288.91,2015,"united states"
"hh2","0","hcspval",5872405592.85,2015,"united states"
"hh3","0","hcspval",4987163744.83,2015,"united states"
"hh4","0","hcspval",6781686993.55,2015,"united states"
"hh5","0","hcspval",2719075656.68,2015,"united states"
"hh1","1","hcspval",57432868.31,2015,"alabama"
"hh2","1","hcspval",84043857.84,2015,"alabama"
"hh3","1","hcspval",59985149.4,2015,"alabama"
"hh4","1","hcspval",164537779.56,2015,"alabama"
"hh5","1","hcspval",36953080,2015,"alabama"
"hh1","2","hcspval",4545313.2,2015,"alaska"
"hh2","2","hcspval",9457740.94,2015,"alaska"
"hh3","2","hcspval",15078238.04,2015,"alaska"
"hh4","2","hcspval",32682991.74,2015,"alaska"
"hh5","2","hcspval",16224925.06,2015,"alaska"
"hh1","4","hcspval",64783059.76,2015,"arizona"
"hh2","4","hcspval",65552545.4,2015,"arizona"
"hh3","4","hcspval",69849679.28,2015,"arizona"
"hh4","4","hcspval",156181455.32,2015,"arizona"
"hh5","4","hcspval",6572594.08,2015,"arizona"
"hh1","5","hcspval",21380147.28,2015,"arkansas"
"hh2","5","hcspval",65272403.56,2015,"arkansas"
"hh3","5","hcspval",79907511.48,2015,"arkansas"
"hh4","5","hcspval",64959073.48,2015,"arkansas"
"hh5","5","hcspval",44478866.4,2015,"arkansas"
"hh1","6","hcspval",428333209.42,2015,"california"
"hh2","6","hcspval",657611853.29,2015,"california"
"hh3","6","hcspval",241304003.01,2015,"california"
"hh4","6","hcspval",591841399.94,2015,"california"
"hh5","6","hcspval",356071106.58,2015,"california"
"hh1","8","hcspval",14161902.3,2015,"colorado"
"hh2","8","hcspval",211788885,2015,"colorado"
"hh3","8","hcspval",161928168.88,2015,"colorado"
"hh4","8","hcspval",98616149.3,2015,"colorado"
"hh5","8","hcspval",38478100,2015,"colorado"
"hh1","9","hcspval",53264655.03,2015,"connecticut"
"hh2","9","hcspval",37875084.15,2015,"connecticut"
"hh3","9","hcspval",29117247.84,2015,"connecticut"
"hh4","9","hcspval",71185715.06,2015,"connecticut"
"hh5","9","hcspval",21585283.2,2015,"connecticut"
"hh1","10","hcspval",5947758.6,2015,"delaware"
"hh2","10","hcspval",16751014.68,2015,"delaware"
"hh3","10","hcspval",10045674.72,2015,"delaware"
"hh4","10","hcspval",8197954,2015,"delaware"
"hh5","10","hcspval",0,2015,"delaware"
"hh1","11","hcspval",6904988.14,2015,"district of columbia"
"hh2","11","hcspval",2937960.32,2015,"district of columbia"
"hh3","11","hcspval",7012804.44,2015,"district of columbia"
"hh4","11","hcspval",31912762.12,2015,"district of columbia"
"hh5","11","hcspval",9895388.48,2015,"district of columbia"
"hh1","12","hcspval",350232924.44,2015,"florida"
"hh2","12","hcspval",190146768.47,2015,"florida"
"hh3","12","hcspval",312422348.7,2015,"florida"
"hh4","12","hcspval",260430352.46,2015,"florida"
"hh5","12","hcspval",224603524.78,2015,"florida"
"hh1","13","hcspval",151634153.05,2015,"georgia"
"hh2","13","hcspval",207903598.95,2015,"georgia"
"hh3","13","hcspval",133340223.2,2015,"georgia"
"hh4","13","hcspval",252583436.92,2015,"georgia"
"hh5","13","hcspval",9234048,2015,"georgia"
"hh1","15","hcspval",217824,2015,"hawaii"
"hh2","15","hcspval",16058217.2,2015,"hawaii"
"hh3","15","hcspval",13447421.96,2015,"hawaii"
"hh4","15","hcspval",9553367.76,2015,"hawaii"
"hh5","15","hcspval",25488552.16,2015,"hawaii"
"hh1","16","hcspval",11715947.96,2015,"idaho"
"hh2","16","hcspval",26736547.93,2015,"idaho"
"hh3","16","hcspval",27738116.9,2015,"idaho"
"hh4","16","hcspval",55380314.32,2015,"idaho"
"hh5","16","hcspval",4221679.2,2015,"idaho"
"hh1","17","hcspval",108330150.28,2015,"illinois"
"hh2","17","hcspval",220500844.28,2015,"illinois"
"hh3","17","hcspval",165377038.8,2015,"illinois"
"hh4","17","hcspval",443424804.12,2015,"illinois"
"hh5","17","hcspval",226309634.16,2015,"illinois"
"hh1","18","hcspval",125725804.6,2015,"indiana"
"hh2","18","hcspval",206118509.66,2015,"indiana"
"hh3","18","hcspval",72287996.14,2015,"indiana"
"hh4","18","hcspval",183210867.24,2015,"indiana"
"hh5","18","hcspval",20411474.84,2015,"indiana"
"hh1","19","hcspval",29774451.06,2015,"iowa"
"hh2","19","hcspval",70660948.88,2015,"iowa"
"hh3","19","hcspval",48416243.5,2015,"iowa"
"hh4","19","hcspval",74583721.96,2015,"iowa"
"hh5","19","hcspval",2873178,2015,"iowa"
"hh1","20","hcspval",41585854.36,2015,"kansas"
"hh2","20","hcspval",30349278.78,2015,"kansas"
"hh3","20","hcspval",50624924.62,2015,"kansas"
"hh4","20","hcspval",70567058.3,2015,"kansas"
"hh5","20","hcspval",16466214.72,2015,"kansas"
"hh1","21","hcspval",103890028,2015,"kentucky"
"hh2","21","hcspval",66737038.32,2015,"kentucky"
"hh3","21","hcspval",83097694.68,2015,"kentucky"
"hh4","21","hcspval",16941267,2015,"kentucky"
"hh5","21","hcspval",12141264,2015,"kentucky"
"hh1","22","hcspval",95385242.4,2015,"louisiana"
"hh2","22","hcspval",78789283.26,2015,"louisiana"
"hh3","22","hcspval",55729144.92,2015,"louisiana"
"hh4","22","hcspval",119548133.84,2015,"louisiana"
"hh5","22","hcspval",29118233.32,2015,"louisiana"
"hh1","23","hcspval",27192940.52,2015,"maine"
"hh2","23","hcspval",7857581.76,2015,"maine"
"hh3","23","hcspval",39296601.64,2015,"maine"
"hh4","23","hcspval",36613132.4,2015,"maine"
"hh5","23","hcspval",539842,2015,"maine"
"hh1","24","hcspval",85692204,2015,"maryland"
"hh2","24","hcspval",120834667.88,2015,"maryland"
"hh3","24","hcspval",178196793.84,2015,"maryland"
"hh4","24","hcspval",120610722,2015,"maryland"
"hh5","24","hcspval",109487694.4,2015,"maryland"
"hh1","25","hcspval",64803870.46,2015,"massachusetts"
"hh2","25","hcspval",147719789.24,2015,"massachusetts"
"hh3","25","hcspval",180103226.37,2015,"massachusetts"
"hh4","25","hcspval",138732800.96,2015,"massachusetts"
"hh5","25","hcspval",134117754.51,2015,"massachusetts"
"hh1","26","hcspval",123943059.04,2015,"michigan"
"hh2","26","hcspval",110382078.1,2015,"michigan"
"hh3","26","hcspval",195769162.72,2015,"michigan"
"hh4","26","hcspval",135315667.24,2015,"michigan"
"hh5","26","hcspval",41929312.04,2015,"michigan"
"hh1","27","hcspval",55267162.35,2015,"minnesota"
"hh2","27","hcspval",98107048.4,2015,"minnesota"
"hh3","27","hcspval",187142951.5,2015,"minnesota"
"hh4","27","hcspval",136254116.4,2015,"minnesota"
"hh5","27","hcspval",19826458,2015,"minnesota"
"hh1","28","hcspval",62305377.86,2015,"mississippi"
"hh2","28","hcspval",76604643.78,2015,"mississippi"
"hh3","28","hcspval",45254085.04,2015,"mississippi"
"hh4","28","hcspval",43429493.77,2015,"mississippi"
"hh5","28","hcspval",1632701,2015,"mississippi"
"hh1","29","hcspval",121353827.68,2015,"missouri"
"hh2","29","hcspval",151376856.67,2015,"missouri"
"hh3","29","hcspval",143647225.08,2015,"missouri"
"hh4","29","hcspval",168573919.2,2015,"missouri"
"hh5","29","hcspval",2474967,2015,"missouri"
"hh1","30","hcspval",13261395.09,2015,"montana"
"hh2","30","hcspval",13675910.3,2015,"montana"
"hh3","30","hcspval",16230451.98,2015,"montana"
"hh4","30","hcspval",31883100.7,2015,"montana"
"hh5","30","hcspval",5374396.8,2015,"montana"
"hh1","31","hcspval",24399992.2,2015,"nebraska"
"hh2","31","hcspval",62214499.7,2015,"nebraska"
"hh3","31","hcspval",39707060,2015,"nebraska"
"hh4","31","hcspval",93559334.44,2015,"nebraska"
"hh5","31","hcspval",368736,2015,"nebraska"
"hh1","32","hcspval",15618915.82,2015,"nevada"
"hh2","32","hcspval",19401564.96,2015,"nevada"
"hh3","32","hcspval",31789164.9,2015,"nevada"
"hh4","32","hcspval",75911232,2015,"nevada"
"hh5","32","hcspval",28241097,2015,"nevada"
"hh1","33","hcspval",10918260.36,2015,"new hampshire"
"hh2","33","hcspval",9373585.86,2015,"new hampshire"
"hh3","33","hcspval",15365689.56,2015,"new hampshire"
"hh4","33","hcspval",32051479,2015,"new hampshire"
"hh5","33","hcspval",12341984.92,2015,"new hampshire"
"hh1","34","hcspval",66101382,2015,"new jersey"
"hh2","34","hcspval",379203006.44,2015,"new jersey"
"hh3","34","hcspval",42983614.88,2015,"new jersey"
"hh4","34","hcspval",165294190.54,2015,"new jersey"
"hh5","34","hcspval",68060256.4,2015,"new jersey"
"hh1","35","hcspval",34569106.32,2015,"new mexico"
"hh2","35","hcspval",31683498.32,2015,"new mexico"
"hh3","35","hcspval",15009066.68,2015,"new mexico"
"hh4","35","hcspval",19466233.27,2015,"new mexico"
"hh5","35","hcspval",7915539.6,2015,"new mexico"
"hh1","36","hcspval",210274641.2,2015,"new york"
"hh2","36","hcspval",168132375.24,2015,"new york"
"hh3","36","hcspval",293787180.6,2015,"new york"
"hh4","36","hcspval",390828645.22,2015,"new york"
"hh5","36","hcspval",279254526.97,2015,"new york"
"hh1","37","hcspval",132668920.36,2015,"north carolina"
"hh2","37","hcspval",166557731.14,2015,"north carolina"
"hh3","37","hcspval",143517059.27,2015,"north carolina"
"hh4","37","hcspval",194972887.74,2015,"north carolina"
"hh5","37","hcspval",36187038,2015,"north carolina"
"hh1","38","hcspval",2569256.48,2015,"north dakota"
"hh2","38","hcspval",11242659.72,2015,"north dakota"
"hh3","38","hcspval",29001265.68,2015,"north dakota"
"hh4","38","hcspval",40263944.62,2015,"north dakota"
"hh5","38","hcspval",27718738.51,2015,"north dakota"
"hh1","39","hcspval",108513518.9,2015,"ohio"
"hh2","39","hcspval",250413772,2015,"ohio"
"hh3","39","hcspval",138003166.8,2015,"ohio"
"hh4","39","hcspval",205904116.62,2015,"ohio"
"hh5","39","hcspval",53170555.84,2015,"ohio"
"hh1","40","hcspval",60314836.76,2015,"oklahoma"
"hh2","40","hcspval",47734559.16,2015,"oklahoma"
"hh3","40","hcspval",68761376,2015,"oklahoma"
"hh4","40","hcspval",68105898.16,2015,"oklahoma"
"hh5","40","hcspval",59307285,2015,"oklahoma"
"hh1","41","hcspval",53257846.94,2015,"oregon"
"hh2","41","hcspval",19465551.62,2015,"oregon"
"hh3","41","hcspval",66400579.56,2015,"oregon"
"hh4","41","hcspval",74390467.84,2015,"oregon"
"hh5","41","hcspval",9774760,2015,"oregon"
"hh1","42","hcspval",186386117.19,2015,"pennsylvania"
"hh2","42","hcspval",175153487.36,2015,"pennsylvania"
"hh3","42","hcspval",236993150.96,2015,"pennsylvania"
"hh4","42","hcspval",193061076.88,2015,"pennsylvania"
"hh5","42","hcspval",165657045.8,2015,"pennsylvania"
"hh1","44","hcspval",4345401.72,2015,"rhode island"
"hh2","44","hcspval",24347121.68,2015,"rhode island"
"hh3","44","hcspval",15338780.4,2015,"rhode island"
"hh4","44","hcspval",19897624.7,2015,"rhode island"
"hh5","44","hcspval",12815902.92,2015,"rhode island"
"hh1","45","hcspval",70627800.44,2015,"south carolina"
"hh2","45","hcspval",121203078.84,2015,"south carolina"
"hh3","45","hcspval",84567158.98,2015,"south carolina"
"hh4","45","hcspval",64934079.52,2015,"south carolina"
"hh5","45","hcspval",11207023,2015,"south carolina"
"hh1","46","hcspval",4586500.71,2015,"south dakota"
"hh2","46","hcspval",23773845.96,2015,"south dakota"
"hh3","46","hcspval",5707073.36,2015,"south dakota"
"hh4","46","hcspval",39979330.48,2015,"south dakota"
"hh5","46","hcspval",2938349.2,2015,"south dakota"
"hh1","47","hcspval",91774724.91,2015,"tennessee"
"hh2","47","hcspval",132103316.1,2015,"tennessee"
"hh3","47","hcspval",32088550,2015,"tennessee"
"hh4","47","hcspval",97722958.83,2015,"tennessee"
"hh5","47","hcspval",33307785.36,2015,"tennessee"
"hh1","48","hcspval",510660684.4,2015,"texas"
"hh2","48","hcspval",471922751.44,2015,"texas"
"hh3","48","hcspval",480893981.26,2015,"texas"
"hh4","48","hcspval",822672768.04,2015,"texas"
"hh5","48","hcspval",238346435.84,2015,"texas"
"hh1","49","hcspval",19585666.66,2015,"utah"
"hh2","49","hcspval",68521838.76,2015,"utah"
"hh3","49","hcspval",54100872.8,2015,"utah"
"hh4","49","hcspval",60504345.56,2015,"utah"
"hh5","49","hcspval",168505073.75,2015,"utah"
"hh1","50","hcspval",9364313.8,2015,"vermont"
"hh2","50","hcspval",23977229.64,2015,"vermont"
"hh3","50","hcspval",4085336.5,2015,"vermont"
"hh4","50","hcspval",10752626.3,2015,"vermont"
"hh5","50","hcspval",2522640,2015,"vermont"
"hh1","51","hcspval",108969466.9,2015,"virginia"
"hh2","51","hcspval",328942693.72,2015,"virginia"
"hh3","51","hcspval",222475127.64,2015,"virginia"
"hh4","51","hcspval",206797172,2015,"virginia"
"hh5","51","hcspval",14085005.76,2015,"virginia"
"hh1","53","hcspval",86569743,2015,"washington"
"hh2","53","hcspval",201608943.2,2015,"washington"
"hh3","53","hcspval",71131250.16,2015,"washington"
"hh4","53","hcspval",199354806.48,2015,"washington"
"hh5","53","hcspval",11994034.08,2015,"washington"
"hh1","54","hcspval",27722363.56,2015,"west virginia"
"hh2","54","hcspval",41253532.62,2015,"west virginia"
"hh3","54","hcspval",45311071.88,2015,"west virginia"
"hh4","54","hcspval",58761521.6,2015,"west virginia"
"hh5","54","hcspval",6085752,2015,"west virginia"
"hh1","55","hcspval",81284213.88,2015,"wisconsin"
"hh2","55","hcspval",92827247.8,2015,"wisconsin"
"hh3","55","hcspval",223583472.28,2015,"wisconsin"
"hh4","55","hcspval",121393462.84,2015,"wisconsin"
"hh5","55","hcspval",49665015,2015,"wisconsin"
"hh1","56","hcspval",3722495.21,2015,"wyoming"
"hh2","56","hcspval",9496744.53,2015,"wyoming"
"hh3","56","hcspval",4212566,2015,"wyoming"
"hh4","56","hcspval",7355233.76,2015,"wyoming"
"hh5","56","hcspval",3094803,2015,"wyoming"
"hh1","0","hfinval",4070073437.68,2015,"united states"
"hh2","0","hfinval",5416610679.98,2015,"united states"
"hh3","0","hfinval",5020029756.21,2015,"united states"
"hh4","0","hfinval",6341757212.83,2015,"united states"
"hh5","0","hfinval",1843460723.47,2015,"united states"
"hh1","1","hfinval",51680610.2,2015,"alabama"
"hh2","1","hfinval",4040892,2015,"alabama"
