"hh","state","n","year","sname"
"hh3","6",810,2019,"california"
"hh3","8",127,2019,"colorado"
"hh3","9",77,2019,"connecticut"
"hh3","10",109,2019,"delaware"
"hh3","11",121,2019,"district of columbia"
"hh3","12",494,2019,"florida"
"hh3","13",230,2019,"georgia"
"hh3","15",117,2019,"hawaii"
"hh3","16",210,2019,"idaho"
"hh3","17",251,2019,"illinois"
"hh3","18",156,2019,"indiana"
"hh3","19",128,2019,"iowa"
"hh3","20",119,2019,"kansas"
"hh3","21",111,2019,"kentucky"
"hh3","22",244,2019,"louisiana"
"hh3","23",85,2019,"maine"
"hh3","24",100,2019,"maryland"
"hh3","25",177,2019,"massachusetts"
"hh3","26",245,2019,"michigan"
"hh3","27",107,2019,"minnesota"
"hh3","28",187,2019,"mississippi"
"hh3","29",145,2019,"missouri"
"hh3","30",195,2019,"montana"
"hh3","31",135,2019,"nebraska"
"hh3","32",148,2019,"nevada"
"hh3","33",112,2019,"new hampshire"
"hh3","34",140,2019,"new jersey"
"hh3","35",211,2019,"new mexico"
"hh3","36",365,2019,"new york"
"hh3","37",240,2019,"north carolina"
"hh3","38",160,2019,"north dakota"
"hh3","39",230,2019,"ohio"
"hh3","40",174,2019,"oklahoma"
"hh3","41",158,2019,"oregon"
"hh3","42",262,2019,"pennsylvania"
"hh3","44",90,2019,"rhode island"
"hh3","45",174,2019,"south carolina"
"hh3","46",124,2019,"south dakota"
"hh3","47",189,2019,"tennessee"
"hh3","48",574,2019,"texas"
"hh3","49",152,2019,"utah"
"hh3","50",123,2019,"vermont"
"hh3","51",162,2019,"virginia"
"hh3","53",196,2019,"washington"
"hh3","54",191,2019,"west virginia"
"hh3","55",173,2019,"wisconsin"
"hh3","56",169,2019,"wyoming"
"hh4","1",327,2019,"alabama"
"hh4","2",233,2019,"alaska"
"hh4","4",309,2019,"arizona"
"hh4","5",274,2019,"arkansas"
"hh4","6",1568,2019,"california"
"hh4","8",204,2019,"colorado"
"hh4","9",172,2019,"connecticut"
"hh4","10",191,2019,"delaware"
"hh4","11",277,2019,"district of columbia"
"hh4","12",736,2019,"florida"
"hh4","13",319,2019,"georgia"
"hh4","15",296,2019,"hawaii"
"hh4","16",294,2019,"idaho"
"hh4","17",446,2019,"illinois"
"hh4","18",307,2019,"indiana"
"hh4","19",236,2019,"iowa"
"hh4","20",252,2019,"kansas"
"hh4","21",167,2019,"kentucky"
"hh4","22",327,2019,"louisiana"
"hh4","23",141,2019,"maine"
"hh4","24",243,2019,"maryland"
"hh4","25",331,2019,"massachusetts"
"hh4","26",388,2019,"michigan"
"hh4","27",261,2019,"minnesota"
"hh4","28",221,2019,"mississippi"
"hh4","29",228,2019,"missouri"
"hh4","30",313,2019,"montana"
"hh4","31",260,2019,"nebraska"
"hh4","32",262,2019,"nevada"
"hh4","33",259,2019,"new hampshire"
"hh4","34",297,2019,"new jersey"
"hh4","35",289,2019,"new mexico"
"hh4","36",648,2019,"new york"
"hh4","37",390,2019,"north carolina"
"hh4","38",288,2019,"north dakota"
"hh4","39",412,2019,"ohio"
"hh4","40",241,2019,"oklahoma"
"hh4","41",297,2019,"oregon"
"hh4","42",458,2019,"pennsylvania"
"hh4","44",131,2019,"rhode island"
"hh4","45",264,2019,"south carolina"
"hh4","46",208,2019,"south dakota"
"hh4","47",276,2019,"tennessee"
"hh4","48",945,2019,"texas"
"hh4","49",312,2019,"utah"
"hh4","50",246,2019,"vermont"
"hh4","51",316,2019,"virginia"
"hh4","53",362,2019,"washington"
"hh4","54",305,2019,"west virginia"
"hh4","55",261,2019,"wisconsin"
"hh4","56",277,2019,"wyoming"
"hh5","1",172,2019,"alabama"
"hh5","2",141,2019,"alaska"
"hh5","4",174,2019,"arizona"
"hh5","5",139,2019,"arkansas"
"hh5","6",1292,2019,"california"
"hh5","8",169,2019,"colorado"
"hh5","9",165,2019,"connecticut"
"hh5","10",123,2019,"delaware"
"hh5","11",361,2019,"district of columbia"
"hh5","12",402,2019,"florida"
"hh5","13",204,2019,"georgia"
"hh5","15",211,2019,"hawaii"
"hh5","16",149,2019,"idaho"
"hh5","17",352,2019,"illinois"
"hh5","18",146,2019,"indiana"
"hh5","19",95,2019,"iowa"
"hh5","20",124,2019,"kansas"
"hh5","21",95,2019,"kentucky"
"hh5","22",197,2019,"louisiana"
"hh5","23",72,2019,"maine"
"hh5","24",202,2019,"maryland"
"hh5","25",392,2019,"massachusetts"
"hh5","26",248,2019,"michigan"
"hh5","27",185,2019,"minnesota"
"hh5","28",108,2019,"mississippi"
"hh5","29",123,2019,"missouri"
"hh5","30",136,2019,"montana"
"hh5","31",134,2019,"nebraska"
"hh5","32",151,2019,"nevada"
"hh5","33",187,2019,"new hampshire"
"hh5","34",303,2019,"new jersey"
"hh5","35",120,2019,"new mexico"
"hh5","36",534,2019,"new york"
"hh5","37",190,2019,"north carolina"
"hh5","38",157,2019,"north dakota"
"hh5","39",241,2019,"ohio"
"hh5","40",143,2019,"oklahoma"
"hh5","41",199,2019,"oregon"
"hh5","42",308,2019,"pennsylvania"
"hh5","44",113,2019,"rhode island"
"hh5","45",142,2019,"south carolina"
"hh5","46",99,2019,"south dakota"
"hh5","47",166,2019,"tennessee"
"hh5","48",586,2019,"texas"
"hh5","49",196,2019,"utah"
"hh5","50",142,2019,"vermont"
"hh5","51",305,2019,"virginia"
"hh5","53",291,2019,"washington"
"hh5","54",109,2019,"west virginia"
"hh5","55",145,2019,"wisconsin"
"hh5","56",109,2019,"wyoming"
"hh1","0",11459,2020,"united states"
"hh2","0",12308,2020,"united states"
"hh3","0",10301,2020,"united states"
"hh4","0",17399,2020,"united states"
"hh5","0",11383,2020,"united states"
"hh1","1",330,2020,"alabama"
"hh1","2",118,2020,"alaska"
"hh1","4",166,2020,"arizona"
"hh1","5",277,2020,"arkansas"
"hh1","6",880,2020,"california"
"hh1","8",121,2020,"colorado"
"hh1","9",95,2020,"connecticut"
"hh1","10",112,2020,"delaware"
"hh1","11",253,2020,"district of columbia"
"hh1","12",672,2020,"florida"
"hh1","13",314,2020,"georgia"
"hh1","15",116,2020,"hawaii"
"hh1","16",145,2020,"idaho"
"hh1","17",272,2020,"illinois"
"hh1","18",151,2020,"indiana"
"hh1","19",104,2020,"iowa"
"hh1","20",115,2020,"kansas"
"hh1","21",164,2020,"kentucky"
"hh1","22",411,2020,"louisiana"
"hh1","23",72,2020,"maine"
"hh1","24",107,2020,"maryland"
"hh1","25",177,2020,"massachusetts"
"hh1","26",277,2020,"michigan"
"hh1","27",110,2020,"minnesota"
"hh1","28",384,2020,"mississippi"
"hh1","29",155,2020,"missouri"
"hh1","30",209,2020,"montana"
"hh1","31",108,2020,"nebraska"
"hh1","32",178,2020,"nevada"
"hh1","33",86,2020,"new hampshire"
"hh1","34",161,2020,"new jersey"
"hh1","35",274,2020,"new mexico"
"hh1","36",428,2020,"new york"
"hh1","37",359,2020,"north carolina"
"hh1","38",168,2020,"north dakota"
"hh1","39",307,2020,"ohio"
"hh1","40",225,2020,"oklahoma"
"hh1","41",121,2020,"oregon"
"hh1","42",278,2020,"pennsylvania"
"hh1","44",87,2020,"rhode island"
"hh1","45",248,2020,"south carolina"
"hh1","46",99,2020,"south dakota"
"hh1","47",256,2020,"tennessee"
"hh1","48",719,2020,"texas"
"hh1","49",84,2020,"utah"
"hh1","50",135,2020,"vermont"
"hh1","51",150,2020,"virginia"
"hh1","53",152,2020,"washington"
"hh1","54",271,2020,"west virginia"
"hh1","55",112,2020,"wisconsin"
"hh1","56",146,2020,"wyoming"
"hh2","1",285,2020,"alabama"
"hh2","2",102,2020,"alaska"
"hh2","4",239,2020,"arizona"
"hh2","5",278,2020,"arkansas"
"hh2","6",967,2020,"california"
"hh2","8",123,2020,"colorado"
"hh2","9",93,2020,"connecticut"
"hh2","10",141,2020,"delaware"
"hh2","11",141,2020,"district of columbia"
"hh2","12",744,2020,"florida"
"hh2","13",330,2020,"georgia"
"hh2","15",143,2020,"hawaii"
"hh2","16",212,2020,"idaho"
"hh2","17",314,2020,"illinois"
"hh2","18",203,2020,"indiana"
"hh2","19",137,2020,"iowa"
"hh2","20",140,2020,"kansas"
"hh2","21",161,2020,"kentucky"
"hh2","22",353,2020,"louisiana"
"hh2","23",93,2020,"maine"
"hh2","24",123,2020,"maryland"
"hh2","25",187,2020,"massachusetts"
"hh2","26",281,2020,"michigan"
"hh2","27",133,2020,"minnesota"
"hh2","28",312,2020,"mississippi"
"hh2","29",194,2020,"missouri"
"hh2","30",227,2020,"montana"
"hh2","31",165,2020,"nebraska"
"hh2","32",200,2020,"nevada"
"hh2","33",107,2020,"new hampshire"
"hh2","34",175,2020,"new jersey"
"hh2","35",307,2020,"new mexico"
"hh2","36",432,2020,"new york"
"hh2","37",338,2020,"north carolina"
"hh2","38",190,2020,"north dakota"
"hh2","39",305,2020,"ohio"
"hh2","40",241,2020,"oklahoma"
"hh2","41",185,2020,"oregon"
"hh2","42",272,2020,"pennsylvania"
"hh2","44",88,2020,"rhode island"
"hh2","45",240,2020,"south carolina"
"hh2","46",116,2020,"south dakota"
"hh2","47",269,2020,"tennessee"
"hh2","48",695,2020,"texas"
"hh2","49",154,2020,"utah"
"hh2","50",160,2020,"vermont"
"hh2","51",213,2020,"virginia"
"hh2","53",192,2020,"washington"
"hh2","54",272,2020,"west virginia"
"hh2","55",182,2020,"wisconsin"
"hh2","56",154,2020,"wyoming"
"hh3","1",228,2020,"alabama"
"hh3","2",112,2020,"alaska"
"hh3","4",182,2020,"arizona"
"hh3","5",199,2020,"arkansas"
"hh3","6",873,2020,"california"
"hh3","8",119,2020,"colorado"
"hh3","9",87,2020,"connecticut"
"hh3","10",107,2020,"delaware"
"hh3","11",130,2020,"district of columbia"
"hh3","12",511,2020,"florida"
"hh3","13",234,2020,"georgia"
"hh3","15",146,2020,"hawaii"
"hh3","16",235,2020,"idaho"
"hh3","17",258,2020,"illinois"
"hh3","18",166,2020,"indiana"
"hh3","19",135,2020,"iowa"
"hh3","20",135,2020,"kansas"
"hh3","21",132,2020,"kentucky"
"hh3","22",259,2020,"louisiana"
"hh3","23",88,2020,"maine"
"hh3","24",91,2020,"maryland"
"hh3","25",172,2020,"massachusetts"
"hh3","26",245,2020,"michigan"
"hh3","27",137,2020,"minnesota"
"hh3","28",201,2020,"mississippi"
"hh3","29",149,2020,"missouri"
"hh3","30",183,2020,"montana"
"hh3","31",129,2020,"nebraska"
"hh3","32",177,2020,"nevada"
"hh3","33",107,2020,"new hampshire"
"hh3","34",167,2020,"new jersey"
"hh3","35",204,2020,"new mexico"
"hh3","36",337,2020,"new york"
"hh3","37",260,2020,"north carolina"
"hh3","38",181,2020,"north dakota"
"hh3","39",255,2020,"ohio"
"hh3","40",168,2020,"oklahoma"
"hh3","41",170,2020,"oregon"
"hh3","42",264,2020,"pennsylvania"
"hh3","44",71,2020,"rhode island"
"hh3","45",189,2020,"south carolina"
"hh3","46",133,2020,"south dakota"
"hh3","47",233,2020,"tennessee"
"hh3","48",573,2020,"texas"
"hh3","49",142,2020,"utah"
"hh3","50",144,2020,"vermont"
"hh3","51",180,2020,"virginia"
"hh3","53",195,2020,"washington"
"hh3","54",191,2020,"west virginia"
"hh3","55",151,2020,"wisconsin"
"hh3","56",166,2020,"wyoming"
"hh4","1",345,2020,"alabama"
"hh4","2",214,2020,"alaska"
"hh4","4",303,2020,"arizona"
"hh4","5",271,2020,"arkansas"
"hh4","6",1576,2020,"california"
"hh4","8",247,2020,"colorado"
"hh4","9",180,2020,"connecticut"
"hh4","10",221,2020,"delaware"
"hh4","11",256,2020,"district of columbia"
"hh4","12",812,2020,"florida"
"hh4","13",359,2020,"georgia"
"hh4","15",309,2020,"hawaii"
"hh4","16",329,2020,"idaho"
"hh4","17",490,2020,"illinois"
"hh4","18",287,2020,"indiana"
"hh4","19",224,2020,"iowa"
"hh4","20",243,2020,"kansas"
"hh4","21",183,2020,"kentucky"
"hh4","22",358,2020,"louisiana"
"hh4","23",126,2020,"maine"
"hh4","24",210,2020,"maryland"
"hh4","25",329,2020,"massachusetts"
"hh4","26",382,2020,"michigan"
"hh4","27",238,2020,"minnesota"
"hh4","28",260,2020,"mississippi"
"hh4","29",232,2020,"missouri"
"hh4","30",284,2020,"montana"
"hh4","31",244,2020,"nebraska"
"hh4","32",245,2020,"nevada"
"hh4","33",246,2020,"new hampshire"
"hh4","34",335,2020,"new jersey"
"hh4","35",283,2020,"new mexico"
"hh4","36",569,2020,"new york"
"hh4","37",404,2020,"north carolina"
"hh4","38",275,2020,"north dakota"
"hh4","39",407,2020,"ohio"
"hh4","40",248,2020,"oklahoma"
"hh4","41",345,2020,"oregon"
"hh4","42",467,2020,"pennsylvania"
"hh4","44",185,2020,"rhode island"
"hh4","45",304,2020,"south carolina"
"hh4","46",216,2020,"south dakota"
"hh4","47",276,2020,"tennessee"
"hh4","48",999,2020,"texas"
"hh4","49",305,2020,"utah"
"hh4","50",228,2020,"vermont"
"hh4","51",341,2020,"virginia"
"hh4","53",388,2020,"washington"
"hh4","54",300,2020,"west virginia"
"hh4","55",256,2020,"wisconsin"
"hh4","56",265,2020,"wyoming"
"hh5","1",174,2020,"alabama"
"hh5","2",142,2020,"alaska"
"hh5","4",182,2020,"arizona"
"hh5","5",107,2020,"arkansas"
"hh5","6",1275,2020,"california"
"hh5","8",200,2020,"colorado"
"hh5","9",149,2020,"connecticut"
"hh5","10",99,2020,"delaware"
"hh5","11",360,2020,"district of columbia"
"hh5","12",399,2020,"florida"
"hh5","13",234,2020,"georgia"
"hh5","15",194,2020,"hawaii"
"hh5","16",144,2020,"idaho"
"hh5","17",369,2020,"illinois"
"hh5","18",148,2020,"indiana"
"hh5","19",113,2020,"iowa"
"hh5","20",146,2020,"kansas"
"hh5","21",88,2020,"kentucky"
"hh5","22",184,2020,"louisiana"
"hh5","23",65,2020,"maine"
"hh5","24",247,2020,"maryland"
"hh5","25",369,2020,"massachusetts"
"hh5","26",270,2020,"michigan"
"hh5","27",200,2020,"minnesota"
"hh5","28",83,2020,"mississippi"
"hh5","29",154,2020,"missouri"
"hh5","30",152,2020,"montana"
"hh5","31",145,2020,"nebraska"
"hh5","32",124,2020,"nevada"
"hh5","33",197,2020,"new hampshire"
"hh5","34",319,2020,"new jersey"
"hh5","35",126,2020,"new mexico"
"hh5","36",503,2020,"new york"
"hh5","37",243,2020,"north carolina"
"hh5","38",154,2020,"north dakota"
"hh5","39",222,2020,"ohio"
"hh5","40",132,2020,"oklahoma"
"hh5","41",209,2020,"oregon"
"hh5","42",297,2020,"pennsylvania"
"hh5","44",108,2020,"rhode island"
"hh5","45",149,2020,"south carolina"
"hh5","46",107,2020,"south dakota"
"hh5","47",163,2020,"tennessee"
"hh5","48",608,2020,"texas"
"hh5","49",216,2020,"utah"
"hh5","50",143,2020,"vermont"
"hh5","51",303,2020,"virginia"
"hh5","53",290,2020,"washington"
"hh5","54",120,2020,"west virginia"
"hh5","55",151,2020,"wisconsin"
"hh5","56",107,2020,"wyoming"
"hh1","0",10411,2021,"united states"
"hh2","0",11124,2021,"united states"
"hh3","0",9316,2021,"united states"
"hh4","0",16509,2021,"united states"
"hh5","0",11788,2021,"united states"
"hh1","1",343,2021,"alabama"
"hh1","2",92,2021,"alaska"
"hh1","4",169,2021,"arizona"
"hh1","5",275,2021,"arkansas"
"hh1","6",855,2021,"california"
"hh1","8",106,2021,"colorado"
"hh1","9",87,2021,"connecticut"
"hh1","10",109,2021,"delaware"
"hh1","11",228,2021,"district of columbia"
"hh1","12",560,2021,"florida"
"hh1","13",258,2021,"georgia"
"hh1","15",137,2021,"hawaii"
"hh1","16",115,2021,"idaho"
"hh1","17",235,2021,"illinois"
"hh1","18",142,2021,"indiana"
"hh1","19",85,2021,"iowa"
"hh1","20",96,2021,"kansas"
"hh1","21",171,2021,"kentucky"
"hh1","22",355,2021,"louisiana"
"hh1","23",58,2021,"maine"
"hh1","24",77,2021,"maryland"
"hh1","25",191,2021,"massachusetts"
"hh1","26",235,2021,"michigan"
"hh1","27",97,2021,"minnesota"
"hh1","28",339,2021,"mississippi"
"hh1","29",137,2021,"missouri"
"hh1","30",164,2021,"montana"
"hh1","31",81,2021,"nebraska"
"hh1","32",141,2021,"nevada"
"hh1","33",89,2021,"new hampshire"
"hh1","34",157,2021,"new jersey"
"hh1","35",268,2021,"new mexico"
"hh1","36",449,2021,"new york"
"hh1","37",284,2021,"north carolina"
"hh1","38",124,2021,"north dakota"
"hh1","39",279,2021,"ohio"
"hh1","40",183,2021,"oklahoma"
"hh1","41",108,2021,"oregon"
"hh1","42",249,2021,"pennsylvania"
"hh1","44",84,2021,"rhode island"
"hh1","45",196,2021,"south carolina"
"hh1","46",77,2021,"south dakota"
"hh1","47",200,2021,"tennessee"
"hh1","48",658,2021,"texas"
"hh1","49",92,2021,"utah"
"hh1","50",131,2021,"vermont"
"hh1","51",168,2021,"virginia"
"hh1","53",145,2021,"washington"
"hh1","54",269,2021,"west virginia"
"hh1","55",128,2021,"wisconsin"
"hh1","56",135,2021,"wyoming"
"hh2","1",257,2021,"alabama"
"hh2","2",100,2021,"alaska"
"hh2","4",181,2021,"arizona"
"hh2","5",271,2021,"arkansas"
"hh2","6",872,2021,"california"
"hh2","8",131,2021,"colorado"
"hh2","9",96,2021,"connecticut"
"hh2","10",146,2021,"delaware"
"hh2","11",137,2021,"district of columbia"
"hh2","12",638,2021,"florida"
"hh2","13",262,2021,"georgia"
"hh2","15",157,2021,"hawaii"
"hh2","16",172,2021,"idaho"
"hh2","17",255,2021,"illinois"
"hh2","18",161,2021,"indiana"
"hh2","19",120,2021,"iowa"
"hh2","20",125,2021,"kansas"
"hh2","21",157,2021,"kentucky"
"hh2","22",293,2021,"louisiana"
"hh2","23",80,2021,"maine"
"hh2","24",105,2021,"maryland"
"hh2","25",201,2021,"massachusetts"
"hh2","26",250,2021,"michigan"
"hh2","27",113,2021,"minnesota"
"hh2","28",286,2021,"mississippi"
"hh2","29",178,2021,"missouri"
"hh2","30",207,2021,"montana"
"hh2","31",118,2021,"nebraska"
"hh2","32",177,2021,"nevada"
"hh2","33",107,2021,"new hampshire"
"hh2","34",176,2021,"new jersey"
"hh2","35",275,2021,"new mexico"
"hh2","36",411,2021,"new york"
"hh2","37",281,2021,"north carolina"
"hh2","38",172,2021,"north dakota"
"hh2","39",273,2021,"ohio"
"hh2","40",206,2021,"oklahoma"
"hh2","41",159,2021,"oregon"
"hh2","42",260,2021,"pennsylvania"
"hh2","44",91,2021,"rhode island"
"hh2","45",201,2021,"south carolina"
"hh2","46",128,2021,"south dakota"
"hh2","47",238,2021,"tennessee"
"hh2","48",720,2021,"texas"
"hh2","49",136,2021,"utah"
"hh2","50",127,2021,"vermont"
"hh2","51",191,2021,"virginia"
"hh2","53",143,2021,"washington"
"hh2","54",262,2021,"west virginia"
"hh2","55",158,2021,"wisconsin"
"hh2","56",163,2021,"wyoming"
"hh3","1",227,2021,"alabama"
"hh3","2",99,2021,"alaska"
"hh3","4",165,2021,"arizona"
"hh3","5",202,2021,"arkansas"
"hh3","6",752,2021,"california"
"hh3","8",130,2021,"colorado"
"hh3","9",89,2021,"connecticut"
"hh3","10",122,2021,"delaware"
"hh3","11",119,2021,"district of columbia"
"hh3","12",540,2021,"florida"
"hh3","13",221,2021,"georgia"
"hh3","15",133,2021,"hawaii"
"hh3","16",173,2021,"idaho"
"hh3","17",253,2021,"illinois"
"hh3","18",173,2021,"indiana"
"hh3","19",108,2021,"iowa"
"hh3","20",107,2021,"kansas"
"hh3","21",98,2021,"kentucky"
"hh3","22",224,2021,"louisiana"
"hh3","23",70,2021,"maine"
"hh3","24",91,2021,"maryland"
"hh3","25",165,2021,"massachusetts"
"hh3","26",219,2021,"michigan"
"hh3","27",125,2021,"minnesota"
"hh3","28",163,2021,"mississippi"
"hh3","29",125,2021,"missouri"
"hh3","30",147,2021,"montana"
"hh3","31",114,2021,"nebraska"
"hh3","32",138,2021,"nevada"
"hh3","33",102,2021,"new hampshire"
"hh3","34",135,2021,"new jersey"
"hh3","35",190,2021,"new mexico"
"hh3","36",294,2021,"new york"
"hh3","37",237,2021,"north carolina"
"hh3","38",171,2021,"north dakota"
"hh3","39",188,2021,"ohio"
"hh3","40",167,2021,"oklahoma"
"hh3","41",136,2021,"oregon"
"hh3","42",254,2021,"pennsylvania"
"hh3","44",85,2021,"rhode island"
"hh3","45",190,2021,"south carolina"
"hh3","46",123,2021,"south dakota"
"hh3","47",197,2021,"tennessee"
"hh3","48",569,2021,"texas"
"hh3","49",141,2021,"utah"
"hh3","50",99,2021,"vermont"
"hh3","51",180,2021,"virginia"
"hh3","53",152,2021,"washington"
"hh3","54",146,2021,"west virginia"
"hh3","55",131,2021,"wisconsin"
"hh3","56",137,2021,"wyoming"
"hh4","1",346,2021,"alabama"
"hh4","2",199,2021,"alaska"
"hh4","4",272,2021,"arizona"
"hh4","5",249,2021,"arkansas"
"hh4","6",1495,2021,"california"
"hh4","8",248,2021,"colorado"
"hh4","9",164,2021,"connecticut"
"hh4","10",199,2021,"delaware"
"hh4","11",263,2021,"district of columbia"
"hh4","12",749,2021,"florida"
"hh4","13",339,2021,"georgia"
"hh4","15",287,2021,"hawaii"
"hh4","16",358,2021,"idaho"
"hh4","17",484,2021,"illinois"
"hh4","18",280,2021,"indiana"
"hh4","19",203,2021,"iowa"
"hh4","20",225,2021,"kansas"
"hh4","21",189,2021,"kentucky"
"hh4","22",359,2021,"louisiana"
"hh4","23",124,2021,"maine"
"hh4","24",204,2021,"maryland"
"hh4","25",323,2021,"massachusetts"
"hh4","26",366,2021,"michigan"
"hh4","27",222,2021,"minnesota"
"hh4","28",243,2021,"mississippi"
"hh4","29",248,2021,"missouri"
"hh4","30",274,2021,"montana"
"hh4","31",216,2021,"nebraska"
"hh4","32",235,2021,"nevada"
"hh4","33",210,2021,"new hampshire"
"hh4","34",264,2021,"new jersey"
"hh4","35",283,2021,"new mexico"
"hh4","36",564,2021,"new york"
"hh4","37",365,2021,"north carolina"
"hh4","38",274,2021,"north dakota"
"hh4","39",388,2021,"ohio"
"hh4","40",253,2021,"oklahoma"
"hh4","41",313,2021,"oregon"
"hh4","42",406,2021,"pennsylvania"
"hh4","44",129,2021,"rhode island"
"hh4","45",267,2021,"south carolina"
"hh4","46",245,2021,"south dakota"
"hh4","47",299,2021,"tennessee"
"hh4","48",953,2021,"texas"
"hh4","49",290,2021,"utah"
"hh4","50",234,2021,"vermont"
"hh4","51",313,2021,"virginia"
"hh4","53",344,2021,"washington"
"hh4","54",240,2021,"west virginia"
"hh4","55",231,2021,"wisconsin"
"hh4","56",281,2021,"wyoming"
"hh5","1",163,2021,"alabama"
"hh5","2",150,2021,"alaska"
"hh5","4",186,2021,"arizona"
"hh5","5",134,2021,"arkansas"
"hh5","6",1337,2021,"california"
"hh5","8",227,2021,"colorado"
"hh5","9",154,2021,"connecticut"
"hh5","10",147,2021,"delaware"
"hh5","11",388,2021,"district of columbia"
"hh5","12",407,2021,"florida"
"hh5","13",199,2021,"georgia"
"hh5","15",246,2021,"hawaii"
"hh5","16",163,2021,"idaho"
"hh5","17",374,2021,"illinois"
"hh5","18",148,2021,"indiana"
"hh5","19",120,2021,"iowa"
"hh5","20",128,2021,"kansas"
"hh5","21",92,2021,"kentucky"
"hh5","22",188,2021,"louisiana"
"hh5","23",75,2021,"maine"
"hh5","24",224,2021,"maryland"
"hh5","25",397,2021,"massachusetts"
"hh5","26",240,2021,"michigan"
"hh5","27",205,2021,"minnesota"
"hh5","28",102,2021,"mississippi"
"hh5","29",129,2021,"missouri"
"hh5","30",162,2021,"montana"
"hh5","31",156,2021,"nebraska"
"hh5","32",132,2021,"nevada"
"hh5","33",189,2021,"new hampshire"
"hh5","34",306,2021,"new jersey"
"hh5","35",146,2021,"new mexico"
"hh5","36",526,2021,"new york"
"hh5","37",243,2021,"north carolina"
"hh5","38",158,2021,"north dakota"
"hh5","39",213,2021,"ohio"
"hh5","40",123,2021,"oklahoma"
"hh5","41",215,2021,"oregon"
"hh5","42",339,2021,"pennsylvania"
"hh5","44",123,2021,"rhode island"
"hh5","45",133,2021,"south carolina"
"hh5","46",98,2021,"south dakota"
"hh5","47",134,2021,"tennessee"
"hh5","48",659,2021,"texas"
"hh5","49",246,2021,"utah"
"hh5","50",146,2021,"vermont"
"hh5","51",301,2021,"virginia"
"hh5","53",296,2021,"washington"
"hh5","54",129,2021,"west virginia"
