"year","r","hh","n"
2016,"HI","hh3",175
2016,"ID","hh3",206
2016,"IL","hh3",323
2016,"IN","hh3",166
2016,"IA","hh3",142
2016,"KS","hh3",160
2016,"KY","hh3",140
2016,"LA","hh3",232
2016,"ME","hh3",85
2016,"MD","hh3",141
2016,"MA","hh3",193
2016,"MI","hh3",289
2016,"MN","hh3",138
2016,"MS","hh3",203
2016,"MO","hh3",193
2016,"MT","hh3",272
2016,"NE","hh3",143
2016,"NV","hh3",162
2016,"NH","hh3",129
2016,"NJ","hh3",194
2016,"NM","hh3",251
2016,"NY","hh3",468
2016,"NC","hh3",289
2016,"ND","hh3",174
2016,"OH","hh3",280
2016,"OK","hh3",171
2016,"OR","hh3",177
2016,"PA","hh3",321
2016,"RI","hh3",97
2016,"SC","hh3",193
2016,"SD","hh3",126
2016,"TN","hh3",227
2016,"TX","hh3",713
2016,"UT","hh3",194
2016,"VT","hh3",158
2016,"VA","hh3",195
2016,"WA","hh3",198
2016,"WV","hh3",248
2016,"WI","hh3",159
2016,"WY","hh3",179
2016,"AL","hh4",339
2016,"AK","hh4",277
2016,"AZ","hh4",293
2016,"AR","hh4",277
2016,"CA","hh4",1741
2016,"CO","hh4",276
2016,"CT","hh4",209
2016,"DE","hh4",194
2016,"DC","hh4",355
2016,"FL","hh4",798
2016,"GA","hh4",389
2016,"HI","hh4",342
2016,"ID","hh4",295
2016,"IL","hh4",569
2016,"IN","hh4",322
2016,"IA","hh4",228
2016,"KS","hh4",217
2016,"KY","hh4",194
2016,"LA","hh4",386
2016,"ME","hh4",134
2016,"MD","hh4",245
2016,"MA","hh4",407
2016,"MI","hh4",385
2016,"MN","hh4",267
2016,"MS","hh4",275
2016,"MO","hh4",243
2016,"MT","hh4",393
2016,"NE","hh4",237
2016,"NV","hh4",267
2016,"NH","hh4",275
2016,"NJ","hh4",359
2016,"NM","hh4",335
2016,"NY","hh4",710
2016,"NC","hh4",431
2016,"ND","hh4",306
2016,"OH","hh4",494
2016,"OK","hh4",268
2016,"OR","hh4",259
2016,"PA","hh4",521
2016,"RI","hh4",164
2016,"SC","hh4",305
2016,"SD","hh4",194
2016,"TN","hh4",310
2016,"TX","hh4",1105
2016,"UT","hh4",300
2016,"VT","hh4",228
2016,"VA","hh4",375
2016,"WA","hh4",378
2016,"WV","hh4",307
2016,"WI","hh4",285
2016,"WY","hh4",319
2016,"AL","hh5",153
2016,"AK","hh5",123
2016,"AZ","hh5",127
2016,"AR","hh5",115
2016,"CA","hh5",1077
2016,"CO","hh5",145
2016,"CT","hh5",140
2016,"DE","hh5",88
2016,"DC","hh5",339
2016,"FL","hh5",352
2016,"GA","hh5",173
2016,"HI","hh5",202
2016,"ID","hh5",103
2016,"IL","hh5",311
2016,"IN","hh5",117
2016,"IA","hh5",85
2016,"KS","hh5",107
2016,"KY","hh5",82
2016,"LA","hh5",138
2016,"ME","hh5",68
2016,"MD","hh5",204
2016,"MA","hh5",285
2016,"MI","hh5",197
2016,"MN","hh5",154
2016,"MS","hh5",88
2016,"MO","hh5",99
2016,"MT","hh5",141
2016,"NE","hh5",99
2016,"NV","hh5",89
2016,"NH","hh5",164
2016,"NJ","hh5",303
2016,"NM","hh5",115
2016,"NY","hh5",491
2016,"NC","hh5",173
2016,"ND","hh5",93
2016,"OH","hh5",220
2016,"OK","hh5",106
2016,"OR","hh5",147
2016,"PA","hh5",232
2016,"RI","hh5",89
2016,"SC","hh5",108
2016,"SD","hh5",70
2016,"TN","hh5",137
2016,"TX","hh5",533
2016,"UT","hh5",141
2016,"VT","hh5",113
2016,"VA","hh5",226
2016,"WA","hh5",207
2016,"WV","hh5",124
2016,"WI","hh5",105
2016,"WY","hh5",90
2017,"US","hh1",13895
2017,"US","hh2",14396
2017,"US","hh3",11016
2017,"US","hh4",18624
2017,"US","hh5",9978
2017,"AL","hh1",386
2017,"AK","hh1",119
2017,"AZ","hh1",216
2017,"AR","hh1",315
2017,"CA","hh1",1141
2017,"CO","hh1",116
2017,"CT","hh1",119
2017,"DE","hh1",137
2017,"DC","hh1",288
2017,"FL","hh1",736
2017,"GA","hh1",349
2017,"HI","hh1",174
2017,"ID","hh1",168
2017,"IL","hh1",345
2017,"IN","hh1",215
2017,"IA","hh1",127
2017,"KS","hh1",193
2017,"KY","hh1",186
2017,"LA","hh1",533
2017,"ME","hh1",113
2017,"MD","hh1",132
2017,"MA","hh1",237
2017,"MI","hh1",312
2017,"MN","hh1",145
2017,"MS","hh1",431
2017,"MO","hh1",188
2017,"MT","hh1",226
2017,"NE","hh1",140
2017,"NV","hh1",174
2017,"NH","hh1",104
2017,"NJ","hh1",237
2017,"NM","hh1",394
2017,"NY","hh1",603
2017,"NC","hh1",370
2017,"ND","hh1",179
2017,"OH","hh1",348
2017,"OK","hh1",207
2017,"OR","hh1",183
2017,"PA","hh1",343
2017,"RI","hh1",125
2017,"SC","hh1",289
2017,"SD","hh1",117
2017,"TN","hh1",248
2017,"TX","hh1",848
2017,"UT","hh1",105
2017,"VT","hh1",155
2017,"VA","hh1",207
2017,"WA","hh1",192
2017,"WV","hh1",361
2017,"WI","hh1",145
2017,"WY","hh1",174
2017,"AL","hh2",308
2017,"AK","hh2",133
2017,"AZ","hh2",231
2017,"AR","hh2",297
2017,"CA","hh2",1203
2017,"CO","hh2",161
2017,"CT","hh2",107
2017,"DE","hh2",160
2017,"DC","hh2",197
2017,"FL","hh2",766
2017,"GA","hh2",367
2017,"HI","hh2",199
2017,"ID","hh2",233
2017,"IL","hh2",360
2017,"IN","hh2",247
2017,"IA","hh2",144
2017,"KS","hh2",172
2017,"KY","hh2",193
2017,"LA","hh2",363
2017,"ME","hh2",114
2017,"MD","hh2",155
2017,"MA","hh2",238
2017,"MI","hh2",339
2017,"MN","hh2",155
2017,"MS","hh2",338
2017,"MO","hh2",206
2017,"MT","hh2",290
2017,"NE","hh2",177
2017,"NV","hh2",212
2017,"NH","hh2",166
2017,"NJ","hh2",226
2017,"NM","hh2",338
2017,"NY","hh2",551
2017,"NC","hh2",378
2017,"ND","hh2",188
2017,"OH","hh2",348
2017,"OK","hh2",275
2017,"OR","hh2",185
2017,"PA","hh2",333
2017,"RI","hh2",103
2017,"SC","hh2",260
2017,"SD","hh2",186
2017,"TN","hh2",319
2017,"TX","hh2",962
2017,"UT","hh2",173
2017,"VT","hh2",147
2017,"VA","hh2",241
2017,"WA","hh2",207
2017,"WV","hh2",327
2017,"WI","hh2",192
2017,"WY","hh2",226
2017,"AL","hh3",254
2017,"AK","hh3",122
2017,"AZ","hh3",195
2017,"AR","hh3",215
2017,"CA","hh3",933
2017,"CO","hh3",155
2017,"CT","hh3",105
2017,"DE","hh3",133
2017,"DC","hh3",172
2017,"FL","hh3",557
2017,"GA","hh3",269
2017,"HI","hh3",170
2017,"ID","hh3",193
2017,"IL","hh3",336
2017,"IN","hh3",203
2017,"IA","hh3",132
2017,"KS","hh3",141
2017,"KY","hh3",139
2017,"LA","hh3",250
2017,"ME","hh3",88
2017,"MD","hh3",119
2017,"MA","hh3",173
2017,"MI","hh3",232
2017,"MN","hh3",136
2017,"MS","hh3",245
2017,"MO","hh3",157
2017,"MT","hh3",207
2017,"NE","hh3",137
2017,"NV","hh3",147
2017,"NH","hh3",133
2017,"NJ","hh3",200
2017,"NM","hh3",208
2017,"NY","hh3",405
2017,"NC","hh3",250
2017,"ND","hh3",177
2017,"OH","hh3",258
2017,"OK","hh3",177
2017,"OR","hh3",163
2017,"PA","hh3",270
2017,"RI","hh3",89
2017,"SC","hh3",208
2017,"SD","hh3",137
2017,"TN","hh3",198
2017,"TX","hh3",663
2017,"UT","hh3",180
2017,"VT","hh3",130
2017,"VA","hh3",164
2017,"WA","hh3",192
2017,"WV","hh3",199
2017,"WI","hh3",149
2017,"WY","hh3",151
2017,"AL","hh4",334
2017,"AK","hh4",249
2017,"AZ","hh4",326
2017,"AR","hh4",294
2017,"CA","hh4",1703
2017,"CO","hh4",273
2017,"CT","hh4",197
2017,"DE","hh4",203
2017,"DC","hh4",347
2017,"FL","hh4",820
2017,"GA","hh4",407
2017,"HI","hh4",317
2017,"ID","hh4",300
2017,"IL","hh4",535
2017,"IN","hh4",328
2017,"IA","hh4",251
2017,"KS","hh4",236
2017,"KY","hh4",194
2017,"LA","hh4",355
2017,"ME","hh4",130
2017,"MD","hh4",258
2017,"MA","hh4",367
2017,"MI","hh4",399
2017,"MN","hh4",269
2017,"MS","hh4",278
2017,"MO","hh4",254
2017,"MT","hh4",374
2017,"NE","hh4",228
2017,"NV","hh4",262
2017,"NH","hh4",246
2017,"NJ","hh4",336
2017,"NM","hh4",343
2017,"NY","hh4",718
2017,"NC","hh4",383
2017,"ND","hh4",299
2017,"OH","hh4",477
2017,"OK","hh4",289
2017,"OR","hh4",287
2017,"PA","hh4",489
2017,"RI","hh4",170
2017,"SC","hh4",269
2017,"SD","hh4",207
2017,"TN","hh4",328
2017,"TX","hh4",1098
2017,"UT","hh4",308
2017,"VT","hh4",239
2017,"VA","hh4",378
2017,"WA","hh4",406
2017,"WV","hh4",318
2017,"WI","hh4",250
2017,"WY","hh4",298
2017,"AL","hh5",151
2017,"AK","hh5",115
2017,"AZ","hh5",120
2017,"AR","hh5",119
2017,"CA","hh5",1174
2017,"CO","hh5",161
2017,"CT","hh5",125
2017,"DE","hh5",123
2017,"DC","hh5",391
2017,"FL","hh5",354
2017,"GA","hh5",203
2017,"HI","hh5",219
2017,"ID","hh5",102
2017,"IL","hh5",327
2017,"IN","hh5",125
2017,"IA","hh5",92
2017,"KS","hh5",120
2017,"KY","hh5",88
2017,"LA","hh5",149
2017,"ME","hh5",65
2017,"MD","hh5",229
2017,"MA","hh5",310
2017,"MI","hh5",211
2017,"MN","hh5",153
2017,"MS","hh5",73
2017,"MO","hh5",120
2017,"MT","hh5",150
2017,"NE","hh5",123
2017,"NV","hh5",83
2017,"NH","hh5",182
2017,"NJ","hh5",284
2017,"NM","hh5",119
2017,"NY","hh5",458
2017,"NC","hh5",197
2017,"ND","hh5",107
2017,"OH","hh5",224
2017,"OK","hh5",105
2017,"OR","hh5",147
2017,"PA","hh5",280
2017,"RI","hh5",98
2017,"SC","hh5",131
2017,"SD","hh5",78
2017,"TN","hh5",141
2017,"TX","hh5",571
2017,"UT","hh5",152
2017,"VT","hh5",120
2017,"VA","hh5",242
2017,"WA","hh5",241
2017,"WV","hh5",114
2017,"WI","hh5",129
2017,"WY","hh5",83
2018,"US","hh1",13138
2018,"US","hh2",14104
2018,"US","hh3",11479
2018,"US","hh4",19071
2018,"US","hh5",10553
2018,"AL","hh1",352
2018,"AK","hh1",135
2018,"AZ","hh1",247
2018,"AR","hh1",310
2018,"CA","hh1",1046
2018,"CO","hh1",123
2018,"CT","hh1",123
2018,"DE","hh1",105
2018,"DC","hh1",266
2018,"FL","hh1",765
2018,"GA","hh1",395
2018,"HI","hh1",151
2018,"ID","hh1",182
2018,"IL","hh1",311
2018,"IN","hh1",203
2018,"IA","hh1",114
2018,"KS","hh1",141
2018,"KY","hh1",187
2018,"LA","hh1",441
2018,"ME","hh1",114
2018,"MD","hh1",122
2018,"MA","hh1",207
2018,"MI","hh1",283
2018,"MN","hh1",121
2018,"MS","hh1",419
2018,"MO","hh1",157
2018,"MT","hh1",225
2018,"NE","hh1",143
2018,"NV","hh1",166
2018,"NH","hh1",86
2018,"NJ","hh1",222
2018,"NM","hh1",358
2018,"NY","hh1",550
2018,"NC","hh1",360
2018,"ND","hh1",149
2018,"OH","hh1",309
2018,"OK","hh1",208
2018,"OR","hh1",152
2018,"PA","hh1",330
2018,"RI","hh1",120
2018,"SC","hh1",246
2018,"SD","hh1",145
2018,"TN","hh1",260
2018,"TX","hh1",868
2018,"UT","hh1",98
2018,"VT","hh1",144
2018,"VA","hh1",191
2018,"WA","hh1",165
2018,"WV","hh1",338
2018,"WI","hh1",133
2018,"WY","hh1",152
2018,"AL","hh2",350
2018,"AK","hh2",134
2018,"AZ","hh2",232
2018,"AR","hh2",311
2018,"CA","hh2",1235
2018,"CO","hh2",140
2018,"CT","hh2",123
2018,"DE","hh2",165
2018,"DC","hh2",156
2018,"FL","hh2",765
2018,"GA","hh2",344
2018,"HI","hh2",179
2018,"ID","hh2",253
2018,"IL","hh2",316
2018,"IN","hh2",239
2018,"IA","hh2",154
2018,"KS","hh2",164
2018,"KY","hh2",157
2018,"LA","hh2",383
2018,"ME","hh2",104
2018,"MD","hh2",106
2018,"MA","hh2",221
2018,"MI","hh2",320
2018,"MN","hh2",166
2018,"MS","hh2",332
2018,"MO","hh2",202
2018,"MT","hh2",257
2018,"NE","hh2",164
2018,"NV","hh2",221
2018,"NH","hh2",145
2018,"NJ","hh2",246
2018,"NM","hh2",324
2018,"NY","hh2",550
2018,"NC","hh2",420
2018,"ND","hh2",197
2018,"OH","hh2",337
2018,"OK","hh2",248
2018,"OR","hh2",209
2018,"PA","hh2",342
2018,"RI","hh2",124
2018,"SC","hh2",271
2018,"SD","hh2",150
2018,"TN","hh2",307
2018,"TX","hh2",887
2018,"UT","hh2",170
2018,"VT","hh2",145
2018,"VA","hh2",236
2018,"WA","hh2",214
2018,"WV","hh2",304
2018,"WI","hh2",188
2018,"WY","hh2",197
2018,"AL","hh3",232
2018,"AK","hh3",138
2018,"AZ","hh3",185
2018,"AR","hh3",223
2018,"CA","hh3",988
2018,"CO","hh3",155
2018,"CT","hh3",97
2018,"DE","hh3",134
2018,"DC","hh3",147
2018,"FL","hh3",554
2018,"GA","hh3",254
2018,"HI","hh3",158
2018,"ID","hh3",199
2018,"IL","hh3",322
2018,"IN","hh3",194
2018,"IA","hh3",138
2018,"KS","hh3",182
2018,"KY","hh3",135
2018,"LA","hh3",286
2018,"ME","hh3",83
2018,"MD","hh3",111
2018,"MA","hh3",165
2018,"MI","hh3",268
2018,"MN","hh3",145
2018,"MS","hh3",228
2018,"MO","hh3",145
2018,"MT","hh3",236
2018,"NE","hh3",122
2018,"NV","hh3",166
2018,"NH","hh3",135
2018,"NJ","hh3",208
2018,"NM","hh3",244
2018,"NY","hh3",437
2018,"NC","hh3",284
2018,"ND","hh3",170
2018,"OH","hh3",250
2018,"OK","hh3",192
2018,"OR","hh3",158
2018,"PA","hh3",295
2018,"RI","hh3",96
2018,"SC","hh3",210
2018,"SD","hh3",138
2018,"TN","hh3",268
2018,"TX","hh3",695
2018,"UT","hh3",186
2018,"VT","hh3",154
2018,"VA","hh3",177
2018,"WA","hh3",193
2018,"WV","hh3",241
2018,"WI","hh3",182
2018,"WY","hh3",176
2018,"AL","hh4",340
2018,"AK","hh4",240
2018,"AZ","hh4",320
2018,"AR","hh4",314
2018,"CA","hh4",1757
2018,"CO","hh4",280
2018,"CT","hh4",207
2018,"DE","hh4",205
2018,"DC","hh4",323
2018,"FL","hh4",829
2018,"GA","hh4",377
2018,"HI","hh4",329
2018,"ID","hh4",304
2018,"IL","hh4",537
2018,"IN","hh4",323
2018,"IA","hh4",261
2018,"KS","hh4",239
2018,"KY","hh4",187
2018,"LA","hh4",364
2018,"ME","hh4",154
2018,"MD","hh4",293
2018,"MA","hh4",387
2018,"MI","hh4",431
2018,"MN","hh4",272
2018,"MS","hh4",262
2018,"MO","hh4",264
2018,"MT","hh4",312
2018,"NE","hh4",244
2018,"NV","hh4",280
2018,"NH","hh4",280
2018,"NJ","hh4",363
2018,"NM","hh4",313
2018,"NY","hh4",729
2018,"NC","hh4",426
2018,"ND","hh4",317
2018,"OH","hh4",486
2018,"OK","hh4",265
2018,"OR","hh4",308
2018,"PA","hh4",512
2018,"RI","hh4",171
2018,"SC","hh4",298
2018,"SD","hh4",230
2018,"TN","hh4",350
2018,"TX","hh4",1082
2018,"UT","hh4",346
2018,"VT","hh4",274
2018,"VA","hh4",368
2018,"WA","hh4",413
2018,"WV","hh4",362
2018,"WI","hh4",261
2018,"WY","hh4",282
2018,"AL","hh5",125
2018,"AK","hh5",136
2018,"AZ","hh5",164
2018,"AR","hh5",111
2018,"CA","hh5",1234
2018,"CO","hh5",169
2018,"CT","hh5",140
2018,"DE","hh5",117
2018,"DC","hh5",388
2018,"FL","hh5",379
2018,"GA","hh5",202
2018,"HI","hh5",212
2018,"ID","hh5",114
2018,"IL","hh5",344
2018,"IN","hh5",132
2018,"IA","hh5",113
2018,"KS","hh5",125
2018,"KY","hh5",88
2018,"LA","hh5",174
2018,"ME","hh5",69
2018,"MD","hh5",205
2018,"MA","hh5",374
2018,"MI","hh5",222
2018,"MN","hh5",170
2018,"MS","hh5",81
2018,"MO","hh5",129
2018,"MT","hh5",127
2018,"NE","hh5",139
2018,"NV","hh5",111
2018,"NH","hh5",173
2018,"NJ","hh5",320
2018,"NM","hh5",110
2018,"NY","hh5",564
2018,"NC","hh5",170
2018,"ND","hh5",114
2018,"OH","hh5",223
2018,"OK","hh5",123
2018,"OR","hh5",162
2018,"PA","hh5",265
2018,"RI","hh5",110
2018,"SC","hh5",142
2018,"SD","hh5",103
2018,"TN","hh5",153
2018,"TX","hh5",547
2018,"UT","hh5",165
2018,"VT","hh5",124
2018,"VA","hh5",296
2018,"WA","hh5",258
2018,"WV","hh5",106
2018,"WI","hh5",119
2018,"WY","hh5",112
2019,"US","hh1",10374
2019,"US","hh2",11886
2019,"US","hh3",9888
2019,"US","hh4",17065
2019,"US","hh5",11247
2019,"AL","hh1",293
2019,"AK","hh1",99
2019,"AZ","hh1",155
2019,"AR","hh1",254
2019,"CA","hh1",839
2019,"CO","hh1",107
2019,"CT","hh1",95
2019,"DE","hh1",61
2019,"DC","hh1",221
2019,"FL","hh1",606
2019,"GA","hh1",295
2019,"HI","hh1",97
2019,"ID","hh1",127
2019,"IL","hh1",252
2019,"IN","hh1",164
2019,"IA","hh1",109
2019,"KS","hh1",106
2019,"KY","hh1",153
2019,"LA","hh1",399
2019,"ME","hh1",83
2019,"MD","hh1",81
2019,"MA","hh1",175
2019,"MI","hh1",225
2019,"MN","hh1",88
2019,"MS","hh1",354
2019,"MO","hh1",126
2019,"MT","hh1",173
2019,"NE","hh1",104
2019,"NV","hh1",139
2019,"NH","hh1",71
2019,"NJ","hh1",169
2019,"NM","hh1",274
2019,"NY","hh1",491
2019,"NC","hh1",277
2019,"ND","hh1",124
2019,"OH","hh1",233
2019,"OK","hh1",162
2019,"OR","hh1",123
2019,"PA","hh1",253
2019,"RI","hh1",98
2019,"SC","hh1",219
2019,"SD","hh1",112
2019,"TN","hh1",235
2019,"TX","hh1",593
2019,"UT","hh1",72
2019,"VT","hh1",116
2019,"VA","hh1",168
2019,"WA","hh1",124
2019,"WV","hh1",245
2019,"WI","hh1",112
2019,"WY","hh1",123
2019,"AL","hh2",288
2019,"AK","hh2",132
2019,"AZ","hh2",206
2019,"AR","hh2",246
2019,"CA","hh2",1020
2019,"CO","hh2",127
2019,"CT","hh2",94
2019,"DE","hh2",128
2019,"DC","hh2",138
2019,"FL","hh2",656
2019,"GA","hh2",312
2019,"HI","hh2",135
2019,"ID","hh2",189
2019,"IL","hh2",279
2019,"IN","hh2",204
2019,"IA","hh2",148
2019,"KS","hh2",143
2019,"KY","hh2",144
2019,"LA","hh2",317
2019,"ME","hh2",87
2019,"MD","hh2",109
2019,"MA","hh2",172
2019,"MI","hh2",306
2019,"MN","hh2",160
2019,"MS","hh2",262
2019,"MO","hh2",200
2019,"MT","hh2",250
2019,"NE","hh2",144
2019,"NV","hh2",188
2019,"NH","hh2",120
2019,"NJ","hh2",181
2019,"NM","hh2",292
2019,"NY","hh2",424
2019,"NC","hh2",321
2019,"ND","hh2",172
2019,"OH","hh2",285
2019,"OK","hh2",212
2019,"OR","hh2",174
2019,"PA","hh2",288
2019,"RI","hh2",92
2019,"SC","hh2",216
2019,"SD","hh2",149
2019,"TN","hh2",246
2019,"TX","hh2",699
2019,"UT","hh2",149
2019,"VT","hh2",125
2019,"VA","hh2",182
2019,"WA","hh2",181
2019,"WV","hh2",261
2019,"WI","hh2",173
2019,"WY","hh2",160
2019,"AL","hh3",215
2019,"AK","hh3",109
2019,"AZ","hh3",179
2019,"AR","hh3",188
2019,"CA","hh3",810
2019,"CO","hh3",127
2019,"CT","hh3",77
2019,"DE","hh3",109
2019,"DC","hh3",121
2019,"FL","hh3",494
2019,"GA","hh3",230
2019,"HI","hh3",117
2019,"ID","hh3",210
2019,"IL","hh3",251
2019,"IN","hh3",156
2019,"IA","hh3",128
2019,"KS","hh3",119
2019,"KY","hh3",111
2019,"LA","hh3",244
2019,"ME","hh3",85
2019,"MD","hh3",100
2019,"MA","hh3",177
2019,"MI","hh3",245
2019,"MN","hh3",107
2019,"MS","hh3",187
2019,"MO","hh3",145
2019,"MT","hh3",195
2019,"NE","hh3",135
2019,"NV","hh3",148
2019,"NH","hh3",112
2019,"NJ","hh3",140
2019,"NM","hh3",211
2019,"NY","hh3",365
2019,"NC","hh3",240
2019,"ND","hh3",160
2019,"OH","hh3",230
2019,"OK","hh3",174
2019,"OR","hh3",158
2019,"PA","hh3",262
2019,"RI","hh3",90
2019,"SC","hh3",174
2019,"SD","hh3",124
2019,"TN","hh3",189
2019,"TX","hh3",574
2019,"UT","hh3",152
2019,"VT","hh3",123
2019,"VA","hh3",162
2019,"WA","hh3",196
2019,"WV","hh3",191
2019,"WI","hh3",173
2019,"WY","hh3",169
2019,"AL","hh4",327
2019,"AK","hh4",233
2019,"AZ","hh4",309
2019,"AR","hh4",274
2019,"CA","hh4",1568
2019,"CO","hh4",204
2019,"CT","hh4",172
2019,"DE","hh4",191
2019,"DC","hh4",277
2019,"FL","hh4",736
2019,"GA","hh4",319
2019,"HI","hh4",296
2019,"ID","hh4",294
2019,"IL","hh4",446
2019,"IN","hh4",307
2019,"IA","hh4",236
2019,"KS","hh4",252
2019,"KY","hh4",167
2019,"LA","hh4",327
2019,"ME","hh4",141
2019,"MD","hh4",243
2019,"MA","hh4",331
2019,"MI","hh4",388
2019,"MN","hh4",261
2019,"MS","hh4",221
2019,"MO","hh4",228
2019,"MT","hh4",313
2019,"NE","hh4",260
2019,"NV","hh4",262
2019,"NH","hh4",259
2019,"NJ","hh4",297
2019,"NM","hh4",289
2019,"NY","hh4",648
2019,"NC","hh4",390
2019,"ND","hh4",288
2019,"OH","hh4",412
2019,"OK","hh4",241
2019,"OR","hh4",297
2019,"PA","hh4",458
2019,"RI","hh4",131
2019,"SC","hh4",264
2019,"SD","hh4",208
2019,"TN","hh4",276
2019,"TX","hh4",945
2019,"UT","hh4",312
2019,"VT","hh4",246
2019,"VA","hh4",316
2019,"WA","hh4",362
2019,"WV","hh4",305
2019,"WI","hh4",261
2019,"WY","hh4",277
2019,"AL","hh5",172
2019,"AK","hh5",141
2019,"AZ","hh5",174
2019,"AR","hh5",139
2019,"CA","hh5",1292
2019,"CO","hh5",169
2019,"CT","hh5",165
2019,"DE","hh5",123
2019,"DC","hh5",361
2019,"FL","hh5",402
2019,"GA","hh5",204
2019,"HI","hh5",211
2019,"ID","hh5",149
2019,"IL","hh5",352
2019,"IN","hh5",146
2019,"IA","hh5",95
2019,"KS","hh5",124
2019,"KY","hh5",95
2019,"LA","hh5",197
2019,"ME","hh5",72
2019,"MD","hh5",202
2019,"MA","hh5",392
2019,"MI","hh5",248
2019,"MN","hh5",185
2019,"MS","hh5",108
2019,"MO","hh5",123
2019,"MT","hh5",136
2019,"NE","hh5",134
2019,"NV","hh5",151
2019,"NH","hh5",187
2019,"NJ","hh5",303
2019,"NM","hh5",120
2019,"NY","hh5",534
2019,"NC","hh5",190
2019,"ND","hh5",157
2019,"OH","hh5",241
2019,"OK","hh5",143
2019,"OR","hh5",199
2019,"PA","hh5",308
2019,"RI","hh5",113
2019,"SC","hh5",142
2019,"SD","hh5",99
2019,"TN","hh5",166
2019,"TX","hh5",586
2019,"UT","hh5",196
2019,"VT","hh5",142
2019,"VA","hh5",305
2019,"WA","hh5",291
2019,"WV","hh5",109
2019,"WI","hh5",145
2019,"WY","hh5",109
2020,"US","hh1",11459
2020,"US","hh2",12308
2020,"US","hh3",10301
2020,"US","hh4",17399
2020,"US","hh5",11383
2020,"AL","hh1",330
2020,"AK","hh1",118
2020,"AZ","hh1",166
2020,"AR","hh1",277
2020,"CA","hh1",880
2020,"CO","hh1",121
2020,"CT","hh1",95
2020,"DE","hh1",112
2020,"DC","hh1",253
2020,"FL","hh1",672
2020,"GA","hh1",314
2020,"HI","hh1",116
2020,"ID","hh1",145
2020,"IL","hh1",272
2020,"IN","hh1",151
2020,"IA","hh1",104
2020,"KS","hh1",115
2020,"KY","hh1",164
2020,"LA","hh1",411
2020,"ME","hh1",72
2020,"MD","hh1",107
2020,"MA","hh1",177
2020,"MI","hh1",277
2020,"MN","hh1",110
2020,"MS","hh1",384
2020,"MO","hh1",155
2020,"MT","hh1",209
2020,"NE","hh1",108
2020,"NV","hh1",178
2020,"NH","hh1",86
2020,"NJ","hh1",161
2020,"NM","hh1",274
2020,"NY","hh1",428
2020,"NC","hh1",359
2020,"ND","hh1",168
2020,"OH","hh1",307
2020,"OK","hh1",225
2020,"OR","hh1",121
2020,"PA","hh1",278
2020,"RI","hh1",87
2020,"SC","hh1",248
2020,"SD","hh1",99
2020,"TN","hh1",256
2020,"TX","hh1",719
2020,"UT","hh1",84
2020,"VT","hh1",135
2020,"VA","hh1",150
2020,"WA","hh1",152
2020,"WV","hh1",271
2020,"WI","hh1",112
2020,"WY","hh1",146
2020,"AL","hh2",285
2020,"AK","hh2",102
2020,"AZ","hh2",239
2020,"AR","hh2",278
2020,"CA","hh2",967
2020,"CO","hh2",123
2020,"CT","hh2",93
2020,"DE","hh2",141
2020,"DC","hh2",141
2020,"FL","hh2",744
2020,"GA","hh2",330
2020,"HI","hh2",143
2020,"ID","hh2",212
2020,"IL","hh2",314
2020,"IN","hh2",203
2020,"IA","hh2",137
2020,"KS","hh2",140
2020,"KY","hh2",161
2020,"LA","hh2",353
2020,"ME","hh2",93
2020,"MD","hh2",123
2020,"MA","hh2",187
2020,"MI","hh2",281
2020,"MN","hh2",133
2020,"MS","hh2",312
2020,"MO","hh2",194
2020,"MT","hh2",227
2020,"NE","hh2",165
2020,"NV","hh2",200
2020,"NH","hh2",107
2020,"NJ","hh2",175
2020,"NM","hh2",307
2020,"NY","hh2",432
2020,"NC","hh2",338
2020,"ND","hh2",190
2020,"OH","hh2",305
2020,"OK","hh2",241
2020,"OR","hh2",185
2020,"PA","hh2",272
2020,"RI","hh2",88
2020,"SC","hh2",240
2020,"SD","hh2",116
2020,"TN","hh2",269
2020,"TX","hh2",695
2020,"UT","hh2",154
2020,"VT","hh2",160
2020,"VA","hh2",213
2020,"WA","hh2",192
2020,"WV","hh2",272
2020,"WI","hh2",182
2020,"WY","hh2",154
2020,"AL","hh3",228
2020,"AK","hh3",112
2020,"AZ","hh3",182
2020,"AR","hh3",199
2020,"CA","hh3",873
2020,"CO","hh3",119
2020,"CT","hh3",87
2020,"DE","hh3",107
2020,"DC","hh3",130
2020,"FL","hh3",511
2020,"GA","hh3",234
2020,"HI","hh3",146
2020,"ID","hh3",235
2020,"IL","hh3",258
2020,"IN","hh3",166
2020,"IA","hh3",135
2020,"KS","hh3",135
2020,"KY","hh3",132
2020,"LA","hh3",259
2020,"ME","hh3",88
2020,"MD","hh3",91
2020,"MA","hh3",172
2020,"MI","hh3",245
2020,"MN","hh3",137
2020,"MS","hh3",201
2020,"MO","hh3",149
2020,"MT","hh3",183
2020,"NE","hh3",129
2020,"NV","hh3",177
2020,"NH","hh3",107
2020,"NJ","hh3",167
2020,"NM","hh3",204
2020,"NY","hh3",337
2020,"NC","hh3",260
2020,"ND","hh3",181
2020,"OH","hh3",255
2020,"OK","hh3",168
2020,"OR","hh3",170
2020,"PA","hh3",264
2020,"RI","hh3",71
2020,"SC","hh3",189
2020,"SD","hh3",133
