"year","r","hh","numhh"
2006,"MI","hh3",0.75974637
2006,"MI","hh4",0.90246096
2006,"MI","hh5",0.23769254
2006,"MN","hh1",0.44290737
2006,"MN","hh2",0.45151038
2006,"MN","hh3",0.42532753
2006,"MN","hh4",0.54016627
2006,"MN","hh5",0.17883341
2006,"MS","hh1",0.40104408
2006,"MS","hh2",0.2833145
2006,"MS","hh3",0.17232667
2006,"MS","hh4",0.18208688
2006,"MS","hh5",0.0372921
2006,"MO","hh1",0.65099181
2006,"MO","hh2",0.70886176
2006,"MO","hh3",0.407212
2006,"MO","hh4",0.50613255
2006,"MO","hh5",0.15641486
2006,"MT","hh1",0.12308494
2006,"MT","hh2",0.13119802
2006,"MT","hh3",0.0794643
2006,"MT","hh4",0.06968012
2006,"MT","hh5",0.01027707
2006,"NE","hh1",0.17366276
2006,"NE","hh2",0.20075814
2006,"NE","hh3",0.13754545
2006,"NE","hh4",0.17106203
2006,"NE","hh5",0.03808712
2006,"NV","hh1",0.20445464
2006,"NV","hh2",0.25945498
2006,"NV","hh3",0.20860701
2006,"NV","hh4",0.23501287
2006,"NV","hh5",0.06592327
2006,"NH","hh1",0.09947427
2006,"NH","hh2",0.1038281
2006,"NH","hh3",0.1121534
2006,"NH","hh4",0.15567768
2006,"NH","hh5",0.04570961
2006,"NJ","hh1",0.6039471
2006,"NJ","hh2",0.61345871
2006,"NJ","hh3",0.50586175
2006,"NJ","hh4",0.96863273
2006,"NJ","hh5",0.50267844
2006,"NM","hh1",0.24714749
2006,"NM","hh2",0.2193898
2006,"NM","hh3",0.11164194
2006,"NM","hh4",0.13906679
2006,"NM","hh5",0.04827664
2006,"NY","hh1",2.03124821
2006,"NY","hh2",1.83982214
2006,"NY","hh3",1.27401044
2006,"NY","hh4",1.71213712
2006,"NY","hh5",0.64605559
2006,"NC","hh1",1.08639007
2006,"NC","hh2",1.0275939
2006,"NC","hh3",0.61509161
2006,"NC","hh4",0.63980226
2006,"NC","hh5",0.20058253
2006,"ND","hh1",0.08166045
2006,"ND","hh2",0.07499118
2006,"ND","hh3",0.05100024
2006,"ND","hh4",0.04940625
2006,"ND","hh5",0.01118598
2006,"OH","hh1",1.24707165
2006,"OH","hh2",1.30557386
2006,"OH","hh3",0.870199
2006,"OH","hh4",0.99499836
2006,"OH","hh5",0.22839729
2006,"OK","hh1",0.4738404
2006,"OK","hh2",0.41250002
2006,"OK","hh3",0.25913484
2006,"OK","hh4",0.21273411
2006,"OK","hh5",0.07298239
2006,"OR","hh1",0.38100563
2006,"OR","hh2",0.39876694
2006,"OR","hh3",0.2800185
2006,"OR","hh4",0.34158075
2006,"OR","hh5",0.09424986
2006,"PA","hh1",1.31786422
2006,"PA","hh2",1.28159863
2006,"PA","hh3",0.946587
2006,"PA","hh4",1.12109491
2006,"PA","hh5",0.31593289
2006,"RI","hh1",0.10387359
2006,"RI","hh2",0.09474908
2006,"RI","hh3",0.07298721
2006,"RI","hh4",0.10970069
2006,"RI","hh5",0.03892867
2006,"SC","hh1",0.50662226
2006,"SC","hh2",0.55704199
2006,"SC","hh3",0.30016181
2006,"SC","hh4",0.30703603
2006,"SC","hh5",0.06784734
2006,"SD","hh1",0.08147226
2006,"SD","hh2",0.09201176
2006,"SD","hh3",0.06471812
2006,"SD","hh4",0.07031122
2006,"SD","hh5",0.01084653
2006,"TN","hh1",0.76271274
2006,"TN","hh2",0.7057607
2006,"TN","hh3",0.41647771
2006,"TN","hh4",0.43676908
2006,"TN","hh5",0.09994303
2006,"TX","hh1",2.53685048
2006,"TX","hh2",2.36248776
2006,"TX","hh3",1.43684025
2006,"TX","hh4",1.6949182
2006,"TX","hh5",0.58586038
2006,"UT","hh1",0.1671223
2006,"UT","hh2",0.22203144
2006,"UT","hh3",0.1919799
2006,"UT","hh4",0.20979711
2006,"UT","hh5",0.05935401
2006,"VT","hh1",0.05892139
2006,"VT","hh2",0.06721334
2006,"VT","hh3",0.0551578
2006,"VT","hh4",0.06517927
2006,"VT","hh5",0.01684661
2006,"VA","hh1",0.60048076
2006,"VA","hh2",0.71997863
2006,"VA","hh3",0.49523783
2006,"VA","hh4",0.78924652
2006,"VA","hh5",0.32174178
2006,"WA","hh1",0.54433702
2006,"WA","hh2",0.63839551
2006,"WA","hh3",0.50559702
2006,"WA","hh4",0.70679659
2006,"WA","hh5",0.19238359
2006,"WV","hh1",0.2466516
2006,"WV","hh2",0.2301851
2006,"WV","hh3",0.12364316
2006,"WV","hh4",0.12169077
2006,"WV","hh5",0.02752996
2006,"WI","hh1",0.55754017
2006,"WI","hh2",0.54674067
2006,"WI","hh3",0.44663599
2006,"WI","hh4",0.59005558
2006,"WI","hh5",0.13901702
2006,"WY","hh1",0.05768164
2006,"WY","hh2",0.05695058
2006,"WY","hh3",0.0413989
2006,"WY","hh4",0.05129235
2006,"WY","hh5",0.00775082
2007,"AL","hh1",0.52371565
2007,"AL","hh2",0.52624064
2007,"AL","hh3",0.3095037
2007,"AL","hh4",0.36282127
2007,"AL","hh5",0.11205999
2007,"AK","hh1",0.04393609
2007,"AK","hh2",0.05497836
2007,"AK","hh3",0.04739677
2007,"AK","hh4",0.08816284
2007,"AK","hh5",0.02073603
2007,"AZ","hh1",0.64406906
2007,"AZ","hh2",0.65356811
2007,"AZ","hh3",0.4355932
2007,"AZ","hh4",0.55814384
2007,"AZ","hh5",0.17340086
2007,"AR","hh1",0.35246
2007,"AR","hh2",0.3201255
2007,"AR","hh3",0.22003492
2007,"AR","hh4",0.22378848
2007,"AR","hh5",0.0370192
2007,"CA","hh1",2.96618598
2007,"CA","hh2",3.05137956
2007,"CA","hh3",2.12758431
2007,"CA","hh4",3.42243535
2007,"CA","hh5",1.45199274
2007,"CO","hh1",0.39974568
2007,"CO","hh2",0.42089474
2007,"CO","hh3",0.3658381
2007,"CO","hh4",0.58469597
2007,"CO","hh5",0.20483566
2007,"CT","hh1",0.27804439
2007,"CT","hh2",0.26596505
2007,"CT","hh3",0.23408164
2007,"CT","hh4",0.38446116
2007,"CT","hh5",0.20822056
2007,"DE","hh1",0.06783853
2007,"DE","hh2",0.0902096
2007,"DE","hh3",0.06292712
2007,"DE","hh4",0.08615581
2007,"DE","hh5",0.02935551
2007,"DC","hh1",0.07864776
2007,"DC","hh2",0.06193384
2007,"DC","hh3",0.04546756
2007,"DC","hh4",0.06243443
2007,"DC","hh5",0.03528702
2007,"FL","hh1",2.0624754
2007,"FL","hh2",1.97618204
2007,"FL","hh3",1.36256452
2007,"FL","hh4",1.60488879
2007,"FL","hh5",0.48671464
2007,"GA","hh1",0.9355593
2007,"GA","hh2",1.00003317
2007,"GA","hh3",0.59650632
2007,"GA","hh4",0.92074449
2007,"GA","hh5",0.28419464
2007,"HI","hh1",0.06910939
2007,"HI","hh2",0.09582698
2007,"HI","hh3",0.0853854
2007,"HI","hh4",0.13208179
2007,"HI","hh5",0.04929396
2007,"ID","hh1",0.13234283
2007,"ID","hh2",0.15433487
2007,"ID","hh3",0.11387923
2007,"ID","hh4",0.12685987
2007,"ID","hh5",0.03797888
2007,"IL","hh1",1.12993587
2007,"IL","hh2",1.20146239
2007,"IL","hh3",0.88754175
2007,"IL","hh4",1.24592778
2007,"IL","hh5",0.44351186
2007,"IN","hh1",0.69403146
2007,"IN","hh2",0.61161219
2007,"IN","hh3",0.49240394
2007,"IN","hh4",0.56078226
2007,"IN","hh5",0.13119751
2007,"IA","hh1",0.28617994
2007,"IA","hh2",0.34605903
2007,"IA","hh3",0.24066457
2007,"IA","hh4",0.29294052
2007,"IA","hh5",0.07263217
2007,"KS","hh1",0.29212077
2007,"KS","hh2",0.2742071
2007,"KS","hh3",0.2164656
2007,"KS","hh4",0.27348479
2007,"KS","hh5",0.05409003
2007,"KY","hh1",0.59046996
2007,"KY","hh2",0.44873924
2007,"KY","hh3",0.2780904
2007,"KY","hh4",0.31344634
2007,"KY","hh5",0.08429486
2007,"LA","hh1",0.50289464
2007,"LA","hh2",0.39359642
2007,"LA","hh3",0.25943986
2007,"LA","hh4",0.32018635
2007,"LA","hh5",0.0984972
2007,"ME","hh1",0.13920545
2007,"ME","hh2",0.14466428
2007,"ME","hh3",0.10624412
2007,"ME","hh4",0.1270048
2007,"ME","hh5",0.02977056
2007,"MD","hh1",0.37618539
2007,"MD","hh2",0.44489803
2007,"MD","hh3",0.3576987
2007,"MD","hh4",0.65170231
2007,"MD","hh5",0.25980495
2007,"MA","hh1",0.60369139
2007,"MA","hh2",0.49613496
2007,"MA","hh3",0.36373641
2007,"MA","hh4",0.67323357
2007,"MA","hh5",0.32604836
2007,"MI","hh1",0.9692795
2007,"MI","hh2",1.04958266
2007,"MI","hh3",0.76685085
2007,"MI","hh4",0.92491015
2007,"MI","hh5",0.25732185
2007,"MN","hh1",0.41668068
2007,"MN","hh2",0.49622527
2007,"MN","hh3",0.40185017
2007,"MN","hh4",0.60225145
2007,"MN","hh5",0.17994714
2007,"MS","hh1",0.40141142
2007,"MS","hh2",0.28590778
2007,"MS","hh3",0.15686768
2007,"MS","hh4",0.19202269
2007,"MS","hh5",0.06359465
2007,"MO","hh1",0.60117868
2007,"MO","hh2",0.69970988
2007,"MO","hh3",0.41533419
2007,"MO","hh4",0.53257789
2007,"MO","hh5",0.1384388
2007,"MT","hh1",0.11201128
2007,"MT","hh2",0.10985476
2007,"MT","hh3",0.07877463
2007,"MT","hh4",0.08687009
2007,"MT","hh5",0.01516402
2007,"NE","hh1",0.16732423
2007,"NE","hh2",0.19877355
2007,"NE","hh3",0.13972376
2007,"NE","hh4",0.16356538
2007,"NE","hh5",0.04502671
2007,"NV","hh1",0.18715313
2007,"NV","hh2",0.26981789
2007,"NV","hh3",0.21086781
2007,"NV","hh4",0.25733738
2007,"NV","hh5",0.06750798
2007,"NH","hh1",0.07811369
2007,"NH","hh2",0.10777854
2007,"NH","hh3",0.10587126
2007,"NH","hh4",0.16463286
2007,"NH","hh5",0.05718267
2007,"NJ","hh1",0.70834443
2007,"NJ","hh2",0.69428068
2007,"NJ","hh3",0.46954804
2007,"NJ","hh4",0.91795551
2007,"NJ","hh5",0.44256281
2007,"NM","hh1",0.22967239
2007,"NM","hh2",0.19917923
2007,"NM","hh3",0.13480275
2007,"NM","hh4",0.16147812
2007,"NM","hh5",0.05381825
2007,"NY","hh1",2.1334087
2007,"NY","hh2",1.69184724
2007,"NY","hh3",1.21128612
2007,"NY","hh4",1.73832898
2007,"NY","hh5",0.70979209
2007,"NC","hh1",1.096218
2007,"NC","hh2",0.96439098
2007,"NC","hh3",0.7599147
2007,"NC","hh4",0.69517052
2007,"NC","hh5",0.2007497
2007,"ND","hh1",0.07062147
2007,"ND","hh2",0.06888384
2007,"ND","hh3",0.05361696
2007,"ND","hh4",0.05904266
2007,"ND","hh5",0.01192313
2007,"OH","hh1",1.18368988
2007,"OH","hh2",1.14850582
2007,"OH","hh3",0.83651803
2007,"OH","hh4",1.09400711
2007,"OH","hh5",0.26065914
2007,"OK","hh1",0.43466911
2007,"OK","hh2",0.36487325
2007,"OK","hh3",0.28231516
2007,"OK","hh4",0.25580889
2007,"OK","hh5",0.07491883
2007,"OR","hh1",0.38110837
2007,"OR","hh2",0.38475174
2007,"OR","hh3",0.30255853
2007,"OR","hh4",0.35448288
2007,"OR","hh5",0.09500061
2007,"PA","hh1",1.31056022
2007,"PA","hh2",1.30548981
2007,"PA","hh3",0.90685977
2007,"PA","hh4",1.20543075
2007,"PA","hh5",0.33910049
2007,"RI","hh1",0.09947435
2007,"RI","hh2",0.09392764
2007,"RI","hh3",0.06969876
2007,"RI","hh4",0.11056815
2007,"RI","hh5",0.04166052
2007,"SC","hh1",0.47667076
2007,"SC","hh2",0.46673451
2007,"SC","hh3",0.33925817
2007,"SC","hh4",0.37312388
2007,"SC","hh5",0.06807904
2007,"SD","hh1",0.07790573
2007,"SD","hh2",0.10141443
2007,"SD","hh3",0.05813588
2007,"SD","hh4",0.06984079
2007,"SD","hh5",0.02331168
2007,"TN","hh1",0.78168013
2007,"TN","hh2",0.67179475
2007,"TN","hh3",0.44561012
2007,"TN","hh4",0.48898425
2007,"TN","hh5",0.1232342
2007,"TX","hh1",2.4207232
2007,"TX","hh2",2.24760506
2007,"TX","hh3",1.50071285
2007,"TX","hh4",1.95522092
2007,"TX","hh5",0.58148911
2007,"UT","hh1",0.16118643
2007,"UT","hh2",0.23870116
2007,"UT","hh3",0.20034112
2007,"UT","hh4",0.22636378
2007,"UT","hh5",0.07588962
2007,"VT","hh1",0.07279502
2007,"VT","hh2",0.07015587
2007,"VT","hh3",0.04485217
2007,"VT","hh4",0.06224105
2007,"VT","hh5",0.01872271
2007,"VA","hh1",0.57361564
2007,"VA","hh2",0.72127666
2007,"VA","hh3",0.49108293
2007,"VA","hh4",0.82923217
2007,"VA","hh5",0.35553915
2007,"WA","hh1",0.54625711
2007,"WA","hh2",0.60734603
2007,"WA","hh3",0.47282281
2007,"WA","hh4",0.78531985
2007,"WA","hh5",0.20314189
2007,"WV","hh1",0.2319549
2007,"WV","hh2",0.20644537
2007,"WV","hh3",0.14026415
2007,"WV","hh4",0.13691016
2007,"WV","hh5",0.02498383
2007,"WI","hh1",0.55419839
2007,"WI","hh2",0.54831307
2007,"WI","hh3",0.45453551
2007,"WI","hh4",0.55471481
2007,"WI","hh5",0.13613684
2007,"WY","hh1",0.05860138
2007,"WY","hh2",0.05370232
2007,"WY","hh3",0.04053644
2007,"WY","hh4",0.05430425
2007,"WY","hh5",0.00977225
2008,"AL","hh1",0.51170908
2008,"AL","hh2",0.526189
2008,"AL","hh3",0.33545667
2008,"AL","hh4",0.40634899
2008,"AL","hh5",0.0824231
2008,"AK","hh1",0.04615756
2008,"AK","hh2",0.05658417
2008,"AK","hh3",0.04768907
2008,"AK","hh4",0.08739505
2008,"AK","hh5",0.02269059
2008,"AZ","hh1",0.68320315
2008,"AZ","hh2",0.67236138
2008,"AZ","hh3",0.45301175
2008,"AZ","hh4",0.55001248
2008,"AZ","hh5",0.18025234
2008,"AR","hh1",0.36017286
2008,"AR","hh2",0.35191889
2008,"AR","hh3",0.2266656
2008,"AR","hh4",0.18439214
2008,"AR","hh5",0.03116225
2008,"CA","hh1",2.98092615
2008,"CA","hh2",2.89035561
2008,"CA","hh3",2.16455141
2008,"CA","hh4",3.34982742
2008,"CA","hh5",1.58959468
2008,"CO","hh1",0.38885159
2008,"CO","hh2",0.42959298
2008,"CO","hh3",0.35922714
2008,"CO","hh4",0.55747685
2008,"CO","hh5",0.22719765
2008,"CT","hh1",0.28523549
2008,"CT","hh2",0.27929279
2008,"CT","hh3",0.20132581
2008,"CT","hh4",0.39443308
2008,"CT","hh5",0.19621689
2008,"DE","hh1",0.08169956
2008,"DE","hh2",0.08631155
2008,"DE","hh3",0.05274353
2008,"DE","hh4",0.09398739
2008,"DE","hh5",0.02711842
2008,"DC","hh1",0.07260861
2008,"DC","hh2",0.06162829
2008,"DC","hh3",0.05109635
2008,"DC","hh4",0.06832892
2008,"DC","hh5",0.03860628
2008,"FL","hh1",2.04346922
2008,"FL","hh2",1.97001241
2008,"FL","hh3",1.29782339
2008,"FL","hh4",1.56428483
2008,"FL","hh5",0.49280663
2008,"GA","hh1",1.02786042
2008,"GA","hh2",0.97164956
2008,"GA","hh3",0.62594726
2008,"GA","hh4",0.83397698
2008,"GA","hh5",0.2738724
2008,"HI","hh1",0.07865334
2008,"HI","hh2",0.09615186
2008,"HI","hh3",0.0835898
2008,"HI","hh4",0.13028428
2008,"HI","hh5",0.0458862
2008,"ID","hh1",0.13298642
2008,"ID","hh2",0.16409281
2008,"ID","hh3",0.11240154
2008,"ID","hh4",0.13259803
2008,"ID","hh5",0.0236633
2008,"IL","hh1",1.09514606
2008,"IL","hh2",1.17466092
2008,"IL","hh3",0.90053405
2008,"IL","hh4",1.24758267
2008,"IL","hh5",0.41603769
2008,"IN","hh1",0.65918312
2008,"IN","hh2",0.69069271
2008,"IN","hh3",0.48096431
2008,"IN","hh4",0.4894703
2008,"IN","hh5",0.1626988
2008,"IA","hh1",0.27911558
2008,"IA","hh2",0.33268314
2008,"IA","hh3",0.26798816
2008,"IA","hh4",0.29500769
2008,"IA","hh5",0.05578079
2008,"KS","hh1",0.28357164
2008,"KS","hh2",0.30184816
2008,"KS","hh3",0.19769269
2008,"KS","hh4",0.26847444
2008,"KS","hh5",0.06558633
2008,"KY","hh1",0.55290319
2008,"KY","hh2",0.44688165
2008,"KY","hh3",0.27208573
2008,"KY","hh4",0.35803686
2008,"KY","hh5",0.07580547
2008,"LA","hh1",0.57330446
2008,"LA","hh2",0.44130133
2008,"LA","hh3",0.25572123
2008,"LA","hh4",0.33327935
2008,"LA","hh5",0.10573974
2008,"ME","hh1",0.13554182
2008,"ME","hh2",0.15473846
2008,"ME","hh3",0.09073014
2008,"ME","hh4",0.13493631
2008,"ME","hh5",0.03289331
2008,"MD","hh1",0.39137931
2008,"MD","hh2",0.45267327
2008,"MD","hh3",0.3457813
2008,"MD","hh4",0.62215437
2008,"MD","hh5",0.28272093
2008,"MA","hh1",0.6007183
2008,"MA","hh2",0.47776649
2008,"MA","hh3",0.42109732
2008,"MA","hh4",0.69812211
2008,"MA","hh5",0.33720129
2008,"MI","hh1",0.97231454
2008,"MI","hh2",0.9902959
2008,"MI","hh3",0.72940486
2008,"MI","hh4",0.95900452
2008,"MI","hh5",0.2485637
2008,"MN","hh1",0.44073046
2008,"MN","hh2",0.50806199
2008,"MN","hh3",0.4093531
2008,"MN","hh4",0.58039595
2008,"MN","hh5",0.17713547
2008,"MS","hh1",0.39388494
2008,"MS","hh2",0.32559664
2008,"MS","hh3",0.16992323
2008,"MS","hh4",0.18931907
2008,"MS","hh5",0.04695568
2008,"MO","hh1",0.65439266
2008,"MO","hh2",0.63903068
2008,"MO","hh3",0.38783767
2008,"MO","hh4",0.58871947
2008,"MO","hh5",0.12657315
2008,"MT","hh1",0.12077545
2008,"MT","hh2",0.11683137
2008,"MT","hh3",0.08315376
2008,"MT","hh4",0.09026409
2008,"MT","hh5",0.01901651
2008,"NE","hh1",0.1572739
2008,"NE","hh2",0.1949585
2008,"NE","hh3",0.15730724
2008,"NE","hh4",0.15742575
2008,"NE","hh5",0.04278502
2008,"NV","hh1",0.18735654
2008,"NV","hh2",0.26198037
2008,"NV","hh3",0.20860697
2008,"NV","hh4",0.24999344
2008,"NV","hh5",0.07216914
2008,"NH","hh1",0.08381109
2008,"NH","hh2",0.11433543
2008,"NH","hh3",0.0913698
2008,"NH","hh4",0.17067192
2008,"NH","hh5",0.05880051
2008,"NJ","hh1",0.62444148
2008,"NJ","hh2",0.67782599
2008,"NJ","hh3",0.44604701
2008,"NJ","hh4",0.92468036
2008,"NJ","hh5",0.50066875
2008,"NM","hh1",0.25245116
2008,"NM","hh2",0.20001489
2008,"NM","hh3",0.11049395
2008,"NM","hh4",0.17283142
2008,"NM","hh5",0.05141537
2008,"NY","hh1",1.99378415
2008,"NY","hh2",1.80495781
2008,"NY","hh3",1.25666048
2008,"NY","hh4",1.82827121
2008,"NY","hh5",0.73434097
2008,"NC","hh1",1.10954484
2008,"NC","hh2",1.00556705
2008,"NC","hh3",0.61485537
2008,"NC","hh4",0.78282244
2008,"NC","hh5",0.20553447
2008,"ND","hh1",0.06703957
2008,"ND","hh2",0.07152602
2008,"ND","hh3",0.05341429
2008,"ND","hh4",0.06678849
2008,"ND","hh5",0.01305468
2008,"OH","hh1",1.25018473
2008,"OH","hh2",1.18184071
2008,"OH","hh3",0.85571779
2008,"OH","hh4",1.05257245
2008,"OH","hh5",0.26825021
2008,"OK","hh1",0.39694965
2008,"OK","hh2",0.39229857
2008,"OK","hh3",0.2782366
2008,"OK","hh4",0.27803631
2008,"OK","hh5",0.08947044
2008,"OR","hh1",0.32152403
2008,"OR","hh2",0.41361562
2008,"OR","hh3",0.29030387
2008,"OR","hh4",0.39044557
2008,"OR","hh5",0.09921598
2008,"PA","hh1",1.16744849
2008,"PA","hh2",1.19466114
2008,"PA","hh3",0.93094106
2008,"PA","hh4",1.18861782
2008,"PA","hh5",0.39865353
2008,"RI","hh1",0.10213413
2008,"RI","hh2",0.09750769
2008,"RI","hh3",0.06915117
2008,"RI","hh4",0.11494926
2008,"RI","hh5",0.03839394
2008,"SC","hh1",0.52423392
2008,"SC","hh2",0.49572563
2008,"SC","hh3",0.30309887
2008,"SC","hh4",0.35810575
2008,"SC","hh5",0.07412498
2008,"SD","hh1",0.08130007
2008,"SD","hh2",0.07905536
2008,"SD","hh3",0.07040661
2008,"SD","hh4",0.08602098
2008,"SD","hh5",0.01801917
2008,"TN","hh1",0.81973291
2008,"TN","hh2",0.67833141
2008,"TN","hh3",0.39152041
2008,"TN","hh4",0.49051172
2008,"TN","hh5",0.12832636
2008,"TX","hh1",2.44350071
2008,"TX","hh2",2.30757793
2008,"TX","hh3",1.55136008
2008,"TX","hh4",1.92438129
2008,"TX","hh5",0.66383969
2008,"UT","hh1",0.12661337
2008,"UT","hh2",0.21526856
2008,"UT","hh3",0.20228839
2008,"UT","hh4",0.2895437
2008,"UT","hh5",0.06329444
2008,"VT","hh1",0.06414816
2008,"VT","hh2",0.06682706
2008,"VT","hh3",0.05396488
2008,"VT","hh4",0.06410225
2008,"VT","hh5",0.01552731
2008,"VA","hh1",0.61192069
2008,"VA","hh2",0.62920417
2008,"VA","hh3",0.51088783
2008,"VA","hh4",0.88963566
2008,"VA","hh5",0.36193446
2008,"WA","hh1",0.53539253
2008,"WA","hh2",0.64102909
2008,"WA","hh3",0.46093645
2008,"WA","hh4",0.72987367
2008,"WA","hh5",0.24989983
2008,"WV","hh1",0.24857358
2008,"WV","hh2",0.20386464
2008,"WV","hh3",0.13526945
2008,"WV","hh4",0.1454143
2008,"WV","hh5",0.02075853
2008,"WI","hh1",0.5836509
2008,"WI","hh2",0.53875924
2008,"WI","hh3",0.45387524
2008,"WI","hh4",0.5907712
2008,"WI","hh5",0.13618648
2008,"WY","hh1",0.05498931
2008,"WY","hh2",0.04822551
2008,"WY","hh3",0.04370677
2008,"WY","hh4",0.06233523
2008,"WY","hh5",0.01222012
2009,"AL","hh1",0.56864157
2009,"AL","hh2",0.55167311
2009,"AL","hh3",0.30309195
2009,"AL","hh4",0.33778879
2009,"AL","hh5",0.08695611
2009,"AK","hh1",0.05123001
2009,"AK","hh2",0.06085427
2009,"AK","hh3",0.0500419
2009,"AK","hh4",0.07683793
2009,"AK","hh5",0.0286594
2009,"AZ","hh1",0.73347128
2009,"AZ","hh2",0.60980242
2009,"AZ","hh3",0.45064535
2009,"AZ","hh4",0.5160387
2009,"AZ","hh5",0.18568933
2009,"AR","hh1",0.42998549
2009,"AR","hh2",0.33232882
2009,"AR","hh3",0.19493553
2009,"AR","hh4",0.17753233
2009,"AR","hh5",0.02799865
2009,"CA","hh1",2.90927737
2009,"CA","hh2",2.9259543
2009,"CA","hh3",2.1812632
2009,"CA","hh4",3.28397999
2009,"CA","hh5",1.52154845
2009,"CO","hh1",0.41212024
2009,"CO","hh2",0.46925445
2009,"CO","hh3",0.35262386
2009,"CO","hh4",0.50896039
2009,"CO","hh5",0.2157902
2009,"CT","hh1",0.24567029
2009,"CT","hh2",0.26717895
2009,"CT","hh3",0.23675802
2009,"CT","hh4",0.38328567
2009,"CT","hh5",0.20411668
2009,"DE","hh1",0.07908843
2009,"DE","hh2",0.09023097
2009,"DE","hh3",0.05932775
2009,"DE","hh4",0.09321717
2009,"DE","hh5",0.02551922
2009,"DC","hh1",0.07582349
2009,"DC","hh2",0.06427522
2009,"DC","hh3",0.04067294
2009,"DC","hh4",0.07487493
2009,"DC","hh5",0.03824868
2009,"FL","hh1",1.97458324
2009,"FL","hh2",2.04249307
2009,"FL","hh3",1.28831346
2009,"FL","hh4",1.62149873
2009,"FL","hh5",0.47468817
2009,"GA","hh1",1.15542459
2009,"GA","hh2",0.93562938
2009,"GA","hh3",0.61749358
2009,"GA","hh4",0.78970502
2009,"GA","hh5",0.25910909
2009,"HI","hh1",0.09786387
2009,"HI","hh2",0.1037256
2009,"HI","hh3",0.07315892
2009,"HI","hh4",0.11322967
2009,"HI","hh5",0.04282468
2009,"ID","hh1",0.13460595
2009,"ID","hh2",0.16917556
2009,"ID","hh3",0.11673122
2009,"ID","hh4",0.11277849
2009,"ID","hh5",0.03778614
2009,"IL","hh1",1.15116063
2009,"IL","hh2",1.19457416
2009,"IL","hh3",0.97073199
2009,"IL","hh4",1.19284443
2009,"IL","hh5",0.39230637
2009,"IN","hh1",0.7242395
2009,"IN","hh2",0.68483148
2009,"IN","hh3",0.45631124
2009,"IN","hh4",0.53038057
2009,"IN","hh5",0.11503931
2009,"IA","hh1",0.26849894
2009,"IA","hh2",0.33352438
2009,"IA","hh3",0.24806125
2009,"IA","hh4",0.3071481
2009,"IA","hh5",0.06202613
2009,"KS","hh1",0.30004364
2009,"KS","hh2",0.31830075
2009,"KS","hh3",0.21107212
2009,"KS","hh4",0.22492095
2009,"KS","hh5",0.06954326
2009,"KY","hh1",0.53747644
2009,"KY","hh2",0.47035066
2009,"KY","hh3",0.27977956
2009,"KY","hh4",0.35697149
2009,"KY","hh5",0.08730693
2009,"LA","hh1",0.48341835
2009,"LA","hh2",0.44027141
2009,"LA","hh3",0.2716002
2009,"LA","hh4",0.39231108
2009,"LA","hh5",0.10631014
2009,"ME","hh1",0.13734346
2009,"ME","hh2",0.14835548
2009,"ME","hh3",0.10015774
2009,"ME","hh4",0.12068196
2009,"ME","hh5",0.03722693
2009,"MD","hh1",0.42920226
2009,"MD","hh2",0.41966468
2009,"MD","hh3",0.41001437
2009,"MD","hh4",0.65857253
2009,"MD","hh5",0.27523488
2009,"MA","hh1",0.59965516
2009,"MA","hh2",0.55752667
2009,"MA","hh3",0.38758622
2009,"MA","hh4",0.72440931
2009,"MA","hh5",0.37431156
2009,"MI","hh1",1.01324465
2009,"MI","hh2",1.04273521
2009,"MI","hh3",0.6421043
2009,"MI","hh4",0.90501536
2009,"MI","hh5",0.23938418
2009,"MN","hh1",0.46545368
2009,"MN","hh2",0.47878343
2009,"MN","hh3",0.42288261
2009,"MN","hh4",0.56871154
2009,"MN","hh5",0.18373478
2009,"MS","hh1",0.40047636
2009,"MS","hh2",0.30322168
2009,"MS","hh3",0.15807588
2009,"MS","hh4",0.16956498
2009,"MS","hh5",0.04003764
2009,"MO","hh1",0.64009613
2009,"MO","hh2",0.58379503
2009,"MO","hh3",0.42638277
2009,"MO","hh4",0.57773249
2009,"MO","hh5",0.16247825
2009,"MT","hh1",0.13240026
2009,"MT","hh2",0.12381361
2009,"MT","hh3",0.07109868
2009,"MT","hh4",0.08843259
2009,"MT","hh5",0.01250567
2009,"NE","hh1",0.17079884
2009,"NE","hh2",0.19716047
2009,"NE","hh3",0.13267857
2009,"NE","hh4",0.17606282
2009,"NE","hh5",0.04472457
2009,"NV","hh1",0.21652013
2009,"NV","hh2",0.25823336
2009,"NV","hh3",0.19955169
2009,"NV","hh4",0.22322041
2009,"NV","hh5",0.07099305
2009,"NH","hh1",0.0979997
2009,"NH","hh2",0.11914356
2009,"NH","hh3",0.08524707
2009,"NH","hh4",0.17641648
2009,"NH","hh5",0.05433846
2009,"NJ","hh1",0.5936959
2009,"NJ","hh2",0.69413974
2009,"NJ","hh3",0.52407818
2009,"NJ","hh4",0.92733967
2009,"NJ","hh5",0.48579643
2009,"NM","hh1",0.22381972
2009,"NM","hh2",0.20300275
2009,"NM","hh3",0.13182658
2009,"NM","hh4",0.14741069
2009,"NM","hh5",0.05409498
2009,"NY","hh1",1.95352578
2009,"NY","hh2",1.82247014
2009,"NY","hh3",1.22188892
2009,"NY","hh4",1.78253484
2009,"NY","hh5",0.71176052
2009,"NC","hh1",1.12743097
2009,"NC","hh2",1.04156726
2009,"NC","hh3",0.6490657
